"Symbol: ZQN17",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2014-07-31,97.63,97.63,97.63,97.63,0,,
2014-08-01,97.75,97.75,97.75,97.75,0.12000000000000455,,
2014-08-04,97.785,97.785,97.785,97.785,0.03499999999999659,,
2014-08-05,97.775,97.775,97.775,97.775,-0.009999999999990905,,
2014-08-06,97.78,97.78,97.78,97.78,0.0049999999999954525,,
2014-08-07,97.855,97.855,97.855,97.855,0.07500000000000284,,
2014-08-08,97.84,97.84,97.84,97.84,-0.015000000000000568,,
2014-08-11,97.835,97.835,97.835,97.835,-0.005000000000009663,,
2014-08-12,97.855,97.855,97.855,97.855,0.020000000000010232,,
2014-08-13,97.92,97.92,97.92,97.92,0.06499999999999773,,
2014-08-14,97.92,97.92,97.92,97.92,0,,
2014-08-15,97.95,97.95,97.95,97.95,0.030000000000001137,,
2014-08-18,97.91,97.91,97.91,97.91,-0.04000000000000625,,
2014-08-19,97.9,97.9,97.9,97.9,-0.009999999999990905,,
2014-08-20,97.84,97.84,97.84,97.84,-0.060000000000002274,,
2014-08-21,97.855,97.855,97.855,97.855,0.015000000000000568,,
2014-08-22,97.815,97.815,97.815,97.815,-0.04000000000000625,,
2014-08-25,97.79,97.79,97.79,97.79,-0.024999999999991473,,
2014-08-26,97.81,97.81,97.81,97.81,0.01999999999999602,,
2014-08-27,97.835,97.835,97.835,97.835,0.024999999999991473,,
2014-08-28,97.85,97.85,97.85,97.85,0.015000000000000568,,
2014-08-29,97.855,97.855,97.855,97.855,0.005000000000009663,,
2014-09-02,97.795,97.795,97.795,97.795,-0.060000000000002274,,
2014-09-03,97.805,97.805,97.805,97.805,0.010000000000005116,,
2014-09-04,97.8,97.8,97.8,97.8,-0.005000000000009663,,
2014-09-05,97.83,97.83,97.83,97.83,0.030000000000001137,,
2014-09-08,97.78,97.78,97.78,97.78,-0.04999999999999716,,
2014-09-09,97.72,97.72,97.72,97.72,-0.060000000000002274,,
2014-09-10,97.705,97.705,97.705,97.705,-0.015000000000000568,,
2014-09-11,97.69,97.69,97.69,97.69,-0.015000000000000568,,
2014-09-12,97.65,97.65,97.65,97.65,-0.03999999999999204,,
2014-09-15,97.665,97.665,97.665,97.665,0.015000000000000568,,
2014-09-16,97.69,97.69,97.69,97.69,0.024999999999991473,,
2014-09-17,97.62,97.62,97.62,97.62,-0.06999999999999318,,
2014-09-18,97.575,97.575,97.575,97.575,-0.045000000000001705,,
2014-09-19,97.575,97.575,97.575,97.575,0,,
2014-09-22,97.65,97.65,97.65,97.65,0.07500000000000284,,
2014-09-23,97.68,97.68,97.68,97.68,0.030000000000001137,,
2014-09-24,97.645,97.645,97.645,97.645,-0.0350000000000108,,
2014-09-25,97.675,97.675,97.675,97.675,0.030000000000001137,,
2014-09-26,97.625,97.625,97.625,97.625,-0.04999999999999716,,
