"Symbol: ZQQ18",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2015-08-31,98.22,98.22,98.22,98.22,0,,
2015-09-01,98.28,98.29,98.28,98.28,0.060000000000002274,,
2015-09-02,98.27,98.295,98.26,98.27,-0.010000000000005116,,
2015-09-03,98.3,98.305,98.3,98.3,0.030000000000001137,,
2015-09-04,98.345,98.35,98.345,98.345,0.045000000000001705,,
2015-09-08,98.315,98.315,98.305,98.315,-0.030000000000001137,,
2015-09-09,98.33,98.335,98.27,98.33,0.015000000000000568,,
2015-09-10,98.32,98.32,98.3,98.32,-0.010000000000005116,,
2015-09-11,98.35,98.35,98.315,98.35,0.030000000000001137,,
2015-09-14,98.345,98.355,98.34,98.345,-0.0049999999999954525,,
2015-09-15,98.265,98.265,98.25,98.265,-0.0799999999999983,,
2015-09-16,98.255,98.29,98.255,98.255,-0.010000000000005116,,
2015-09-17,98.38,98.4,98.38,98.38,0.125,,
2015-09-18,98.42,98.43,98.42,98.42,0.04000000000000625,,
2015-09-21,98.365,98.365,98.355,98.365,-0.05500000000000682,,
2015-09-22,98.45,98.455,98.45,98.45,0.08500000000000796,,
2015-09-23,98.45,98.45,98.42,98.45,0,,
2015-09-24,98.475,98.51,98.475,98.475,0.024999999999991473,,
2015-09-25,98.46,98.46,98.39,98.46,-0.015000000000000568,,
2015-09-28,98.535,98.535,98.535,98.535,0.07500000000000284,,
2015-09-29,98.59,98.6,98.59,98.59,0.05500000000000682,,
2015-09-30,98.575,98.595,98.575,98.575,-0.015000000000000568,,
2015-10-01,98.56,98.56,98.56,98.56,-0.015000000000000568,,
2015-10-02,98.655,98.69,98.655,98.655,0.09499999999999886,,
2015-10-05,98.595,98.595,98.59,98.595,-0.060000000000002274,,
2015-10-06,98.6,98.6,98.575,98.6,0.0049999999999954525,,
2015-10-07,98.57,98.57,98.555,98.57,-0.030000000000001137,,
2015-10-08,98.535,98.585,98.515,98.535,-0.03499999999999659,,
2015-10-09,98.51,98.51,98.495,98.51,-0.024999999999991473,,
2015-10-12,98.51,98.51,98.51,98.51,0,,
2015-10-13,98.58,98.6,98.58,98.58,0.06999999999999318,,
2015-10-14,98.705,98.715,98.705,98.705,0.125,,
2015-10-15,98.65,98.71,98.65,98.65,-0.05499999999999261,,
2015-10-16,98.625,98.665,98.62,98.625,-0.025000000000005684,,
2015-10-19,98.625,98.635,98.6,98.625,0,,
2015-10-20,98.58,98.58,98.575,98.58,-0.045000000000001705,,
2015-10-21,98.6,98.62,98.6,98.6,0.01999999999999602,,
2015-10-22,98.635,98.635,98.635,98.635,0.0350000000000108,,
2015-10-23,98.58,98.58,98.57,98.58,-0.05500000000000682,,
2015-10-26,98.59,98.605,98.575,98.59,0.010000000000005116,,
2015-10-27,98.64,98.665,98.64,98.64,0.04999999999999716,,
2015-10-28,98.54,98.54,98.53,98.54,-0.09999999999999432,,
2015-10-29,98.465,98.465,98.465,98.465,-0.07500000000000284,,
2015-10-30,98.46,98.475,98.455,98.46,-0.005000000000009663,,
2015-11-02,98.435,98.435,98.435,98.435,-0.024999999999991473,,
2015-11-03,98.425,98.425,98.425,98.425,-0.010000000000005116,,
2015-11-04,98.385,98.445,98.38,98.385,-0.03999999999999204,,
2015-11-05,98.395,98.415,98.395,98.395,0.009999999999990905,,
2015-11-06,98.265,98.265,98.265,98.265,-0.12999999999999545,,
2015-11-09,98.24,98.24,98.195,98.24,-0.025000000000005684,,
2015-11-10,98.265,98.27,98.265,98.265,0.025000000000005684,,
2015-11-11,98.235,98.235,98.235,98.235,-0.030000000000001137,,
2015-11-12,98.25,98.27,98.25,98.25,0.015000000000000568,,
2015-11-13,98.32,98.325,98.32,98.32,0.06999999999999318,,
2015-11-16,98.335,98.35,98.335,98.335,0.015000000000000568,,
2015-11-17,98.34,98.35,98.295,98.34,0.005000000000009663,,
2015-11-18,98.34,98.34,98.325,98.34,0,,
2015-11-19,98.375,98.385,98.375,98.375,0.03499999999999659,,
2015-11-20,98.385,98.385,98.385,98.385,0.010000000000005116,,
2015-11-23,98.365,98.365,98.365,98.365,-0.020000000000010232,,
2015-11-24,98.375,98.375,98.375,98.375,0.010000000000005116,,
2015-11-25,98.38,98.38,98.38,98.38,0.0049999999999954525,,
2015-11-27,98.4,98.4,98.4,98.4,0.020000000000010232,,
2015-11-30,98.39,98.39,98.39,98.39,-0.010000000000005116,,
2015-12-01,98.43,98.43,98.43,98.43,0.04000000000000625,,
2015-12-02,98.395,98.395,98.395,98.395,-0.0350000000000108,,
2015-12-03,98.35,98.35,98.35,98.35,-0.045000000000001705,,
2015-12-04,98.345,98.345,98.345,98.345,-0.0049999999999954525,,
2015-12-07,98.355,98.355,98.355,98.355,0.010000000000005116,,
2015-12-08,98.34,98.34,98.34,98.34,-0.015000000000000568,,
2015-12-09,98.395,98.395,98.395,98.395,0.05499999999999261,,
2015-12-10,98.375,98.375,98.375,98.375,-0.01999999999999602,,
