Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/19/2023,96.02,96.02,96.02,96.02,-0.005,-0.01%,119,102
07/18/2023,96.025,96.025,96.025,96.025,-0.025,-0.03%,2,179
07/17/2023,96.05,96.05,96.05,96.05,0.01,+0.01%,5,180
07/14/2023,96.04,96.04,96.04,96.04,-0.18,-0.19%,0,175
07/13/2023,96.16,96.265,96.16,96.22,0.195,+0.20%,177,175
07/12/2023,96.025,96.025,96.025,96.025,0.22,+0.23%,2,270
07/11/2023,95.805,95.805,95.805,95.805,-0.035,-0.04%,0,270
07/10/2023,95.84,95.84,95.84,95.84,0.095,+0.10%,3,270
07/07/2023,95.745,95.745,95.745,95.745,0.095,+0.10%,4,269
07/06/2023,95.54,95.65,95.54,95.65,-0.065,-0.07%,13,267
07/05/2023,95.715,95.715,95.715,95.715,-0.045,-0.05%,15,269
07/03/2023,95.76,95.76,95.76,95.76,-0.085,-0.09%,0,267
06/30/2023,95.84,95.845,95.84,95.845,-0.04,-0.04%,301,267
06/29/2023,95.9,95.94,95.885,95.885,-0.16,-0.17%,11,80
06/28/2023,96.045,96.045,96.045,96.045,0.06,+0.06%,2,85
06/27/2023,95.985,95.985,95.985,95.985,-0.105,-0.11%,3,83
06/26/2023,96.09,96.095,96.09,96.09,0,0.00%,1,84
06/23/2023,96.03,96.17,96.03,96.09,0.05,+0.05%,51,83
06/22/2023,96.04,96.04,96.04,96.04,-0.13,-0.14%,4,84
06/21/2023,96.17,96.17,96.17,96.17,0.005,+0.01%,1,85
06/20/2023,96.15,96.165,96.15,96.165,0.035,+0.04%,1,84
06/16/2023,96.13,96.13,96.13,96.13,-0.09,-0.09%,2,83
06/15/2023,96.15,96.25,96.15,96.22,0.06,+0.06%,4,84
06/14/2023,96.195,96.23,96.16,96.16,0,0.00%,12,81
06/13/2023,96.38,96.38,96.16,96.16,-0.155,-0.16%,8,91
06/12/2023,96.35,96.35,96.315,96.315,0.03,+0.03%,1,95
06/09/2023,96.35,96.35,96.285,96.285,-0.11,-0.11%,12,94
06/08/2023,96.405,96.405,96.395,96.395,0.025,+0.03%,2,101
06/07/2023,96.4,96.4,96.37,96.37,-0.09,-0.09%,5,99
06/06/2023,96.46,96.46,96.46,96.46,-0.09,-0.09%,0,100
06/05/2023,96.55,96.55,96.55,96.55,0.055,+0.06%,3,100
06/02/2023,96.52,96.52,96.495,96.495,-0.225,-0.23%,2,100
06/01/2023,96.665,96.72,96.665,96.72,0.09,+0.09%,5,101
05/31/2023,96.65,96.65,96.58,96.63,0.115,+0.12%,3,99
05/30/2023,96.45,96.57,96.45,96.515,0.18,+0.19%,8,96
05/26/2023,96.435,96.435,96.335,96.335,-0.115,-0.12%,2,89
05/25/2023,96.61,96.61,96.45,96.45,-0.17,-0.18%,7,90
05/24/2023,96.675,96.675,96.62,96.62,-0.03,-0.03%,6,90
05/23/2023,96.65,96.65,96.65,96.65,0,0.00%,0,87
05/22/2023,96.65,96.65,96.65,96.65,-0.04,-0.04%,0,87
05/19/2023,96.69,96.785,96.69,96.69,-0.035,-0.04%,0,87
05/18/2023,96.81,96.895,96.725,96.725,-0.165,-0.17%,3,87
05/17/2023,96.9,96.98,96.89,96.89,-0.075,-0.08%,2,89
05/16/2023,97.1,97.1,96.93,96.965,-0.055,-0.06%,6,90
05/15/2023,97.07,97.07,97.02,97.02,-0.005,-0.01%,11,88
05/12/2023,97.025,97.025,97.025,97.025,-0.11,-0.11%,0,82
05/11/2023,97.135,97.135,97.135,97.135,-0.005,-0.01%,0,82
05/10/2023,97.065,97.14,97.065,97.14,0.16,+0.16%,3,82
