Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
10/17/2023,94.57,94.575,94.51,94.525,-0.045,-0.05%,89639,216884
10/16/2023,94.585,94.585,94.57,94.57,-0.02,-0.02%,33704,218254
10/13/2023,94.57,94.6,94.57,94.59,0.02,+0.02%,50257,209809
10/12/2023,94.61,94.615,94.55,94.57,-0.035,-0.04%,85823,211473
10/11/2023,94.615,94.615,94.595,94.605,-0.01,-0.01%,59782,196235
10/10/2023,94.625,94.625,94.6,94.615,-0.01,-0.01%,45756,187956
10/09/2023,94.565,94.635,94.565,94.625,0.065,+0.07%,40273,179480
10/06/2023,94.6,94.6,94.54,94.56,-0.04,-0.04%,87081,175293
10/05/2023,94.585,94.605,94.585,94.6,0.005,+0.01%,69521,170661
10/04/2023,94.54,94.595,94.54,94.595,0.06,+0.06%,85163,172124
10/03/2023,94.54,94.555,94.515,94.535,-0.005,-0.01%,51452,168292
10/02/2023,94.565,94.565,94.53,94.54,-0.035,-0.04%,27304,163723
09/29/2023,94.57,94.585,94.57,94.575,0.005,+0.01%,58033,158388
09/28/2023,94.54,94.575,94.535,94.57,0.035,+0.04%,63787,159737
09/27/2023,94.56,94.565,94.525,94.535,-0.02,-0.02%,72727,173115
09/26/2023,94.55,94.56,94.54,94.555,0.01,+0.01%,55662,182429
09/25/2023,94.55,94.555,94.545,94.545,0.005,+0.01%,27436,195876
09/22/2023,94.545,94.55,94.535,94.54,0.005,+0.01%,52634,194581
09/21/2023,94.525,94.545,94.525,94.535,-0.01,-0.01%,45692,179429
09/20/2023,94.56,94.575,94.515,94.545,-0.01,-0.01%,109290,172492
09/19/2023,94.57,94.57,94.555,94.555,-0.01,-0.01%,78604,157844
09/18/2023,94.575,94.58,94.555,94.565,-0.01,-0.01%,43889,147581
09/15/2023,94.575,94.58,94.555,94.575,-0.005,-0.01%,37656,148160
09/14/2023,94.585,94.59,94.555,94.58,0.005,+0.01%,35247,150357
09/13/2023,94.575,94.585,94.515,94.575,-0.005,-0.01%,56867,145453
09/12/2023,94.575,94.59,94.57,94.58,0.005,+0.01%,29812,141699
09/11/2023,94.59,94.6,94.575,94.575,-0.015,-0.02%,15685,138405
09/08/2023,94.605,94.615,94.59,94.59,-0.005,-0.01%,19495,137454
09/07/2023,94.585,94.605,94.565,94.595,0.01,+0.01%,29957,138541
09/06/2023,94.61,94.615,94.56,94.585,-0.01,-0.01%,37975,135273
09/05/2023,94.64,94.64,94.595,94.595,-0.055,-0.06%,40835,139936
09/01/2023,94.63,94.685,94.625,94.65,0.01,+0.01%,45104,137789
08/31/2023,94.62,94.65,94.615,94.64,0.015,+0.02%,28893,134211
08/30/2023,94.615,94.65,94.6,94.625,0.01,+0.01%,30969,125550
08/29/2023,94.55,94.625,94.535,94.615,0.07,+0.07%,35309,123258
08/28/2023,94.55,94.565,94.535,94.545,-0.01,-0.01%,21394,121495
08/25/2023,94.595,94.595,94.54,94.555,-0.04,-0.04%,32213,122357
08/24/2023,94.635,94.635,94.595,94.595,-0.05,-0.05%,28289,123678
08/23/2023,94.61,94.655,94.605,94.645,0.035,+0.04%,51906,118992
08/22/2023,94.615,94.625,94.605,94.61,-0.015,-0.02%,20708,101682
08/21/2023,94.665,94.665,94.615,94.625,-0.045,-0.05%,13709,103797
08/18/2023,94.665,94.68,94.66,94.67,0.02,+0.02%,30858,102911
08/17/2023,94.655,94.67,94.635,94.65,0.005,+0.01%,55542,101093
08/16/2023,94.67,94.68,94.635,94.645,-0.015,-0.02%,19750,78303
08/15/2023,94.65,94.675,94.63,94.66,0.01,+0.01%,23035,73332
08/14/2023,94.675,94.68,94.645,94.65,-0.03,-0.03%,15487,73589
08/11/2023,94.71,94.725,94.67,94.68,-0.035,-0.04%,14301,72263
08/10/2023,94.705,94.75,94.7,94.715,0.005,+0.01%,26281,71457
08/09/2023,94.72,94.735,94.705,94.71,-0.005,-0.01%,17638,74486
08/08/2023,94.72,94.74,94.71,94.715,-0.005,-0.01%,19572,72753
08/07/2023,94.73,94.73,94.69,94.72,-0.005,-0.01%,13701,73277
08/04/2023,94.69,94.74,94.65,94.725,0.04,+0.04%,33185,73187
08/03/2023,94.71,94.715,94.68,94.685,-0.02,-0.02%,23318,73117
08/02/2023,94.69,94.715,94.68,94.705,0.02,+0.02%,23481,72724
08/01/2023,94.695,94.705,94.67,94.685,-0.005,-0.01%,11341,73965
07/31/2023,94.685,94.695,94.67,94.69,0.01,+0.01%,14790,73448
07/28/2023,94.67,94.715,94.665,94.68,0.02,+0.02%,18624,70768
07/27/2023,94.69,94.715,94.645,94.66,-0.04,-0.04%,36040,70704
07/26/2023,94.675,94.705,94.635,94.7,0.035,+0.04%,30817,68318
07/25/2023,94.68,94.695,94.66,94.665,-0.025,-0.03%,15991,64241
07/24/2023,94.725,94.735,94.675,94.69,-0.03,-0.03%,16925,63843
07/21/2023,94.72,94.73,94.705,94.72,-0.005,-0.01%,8433,63931
07/20/2023,94.76,94.765,94.695,94.725,-0.04,-0.04%,11989,64342
07/19/2023,94.75,94.805,94.75,94.765,0,0.00%,12505,64818
07/18/2023,94.785,94.84,94.755,94.765,-0.015,-0.02%,13404,65347
07/17/2023,94.765,94.8,94.755,94.78,0.015,+0.02%,10239,67341
07/14/2023,94.84,94.84,94.755,94.765,-0.08,-0.08%,31065,66871
07/13/2023,94.775,94.87,94.775,94.845,0.07,+0.07%,42521,58673
07/12/2023,94.69,94.795,94.69,94.775,0.09,+0.10%,23009,45856
07/11/2023,94.72,94.745,94.68,94.685,-0.025,-0.03%,16104,42635
07/10/2023,94.675,94.72,94.66,94.71,0.03,+0.03%,19938,43082
07/07/2023,94.655,94.715,94.625,94.68,0.04,+0.04%,21422,43739
07/06/2023,94.71,94.71,94.575,94.64,-0.065,-0.07%,34073,43676
07/05/2023,94.695,94.735,94.695,94.705,0.005,+0.01%,18646,42060
07/03/2023,94.705,94.76,94.66,94.7,-0.02,-0.02%,13831,40514
06/30/2023,94.705,94.745,94.66,94.72,0.025,+0.03%,15020,39940
06/29/2023,94.82,94.825,94.64,94.695,-0.125,-0.13%,27613,40334
06/28/2023,94.805,94.835,94.78,94.82,0.02,+0.02%,19464,41116
06/27/2023,94.875,94.895,94.795,94.8,-0.075,-0.08%,17298,41090
06/26/2023,94.895,94.92,94.865,94.875,-0.015,-0.02%,12359,40592
06/23/2023,94.845,94.925,94.83,94.89,0.055,+0.06%,20491,40252
06/22/2023,94.895,94.915,94.785,94.835,-0.06,-0.06%,11172,42463
06/21/2023,94.915,94.915,94.86,94.895,-0.015,-0.02%,13909,39851
06/20/2023,94.92,94.935,94.875,94.91,0,0.00%,13721,36503
06/16/2023,94.94,94.945,94.845,94.91,-0.035,-0.04%,13733,32774
06/15/2023,94.93,94.965,94.855,94.945,0.03,+0.03%,19400,34266
06/14/2023,94.995,95.035,94.845,94.915,-0.055,-0.06%,22785,32167
06/13/2023,95.085,95.165,94.955,94.97,-0.105,-0.11%,14703,32384
06/12/2023,95.07,95.125,95.05,95.075,-0.01,-0.01%,8740,31029
06/09/2023,95.145,95.16,95.07,95.085,-0.07,-0.07%,9584,31362
06/08/2023,95.13,95.21,95.09,95.155,0.025,+0.03%,10733,28564
06/07/2023,95.205,95.205,95.08,95.13,-0.045,-0.05%,10229,28664
06/06/2023,95.23,95.255,95.165,95.175,-0.04,-0.04%,8102,29452
06/05/2023,95.17,95.27,95.115,95.215,0.035,+0.04%,8478,29694
06/02/2023,95.355,95.36,95.16,95.18,-0.17,-0.18%,10839,29857
06/01/2023,95.285,95.425,95.215,95.35,0.06,+0.06%,8526,29249
05/31/2023,95.235,95.345,95.23,95.29,0.075,+0.08%,9508,29432
05/30/2023,95.135,95.25,95.075,95.215,0.075,+0.08%,20321,29284
05/26/2023,95.205,95.285,95.105,95.14,-0.085,-0.09%,18590,30857
05/25/2023,95.345,95.38,95.155,95.225,-0.16,-0.17%,15243,31964
05/24/2023,95.48,95.505,95.33,95.385,-0.08,-0.08%,9156,29997
05/23/2023,95.495,95.505,95.39,95.465,-0.025,-0.03%,10208,29674
05/22/2023,95.585,95.6,95.475,95.49,-0.055,-0.06%,6347,28197
05/19/2023,95.555,95.635,95.46,95.545,0.005,+0.01%,11953,27386
05/18/2023,95.68,95.7,95.535,95.54,-0.135,-0.14%,11017,25469
05/17/2023,95.745,95.765,95.655,95.675,-0.07,-0.07%,5502,24245
05/16/2023,95.825,95.875,95.7,95.745,-0.085,-0.09%,9567,24152
05/15/2023,95.84,95.87,95.795,95.83,-0.015,-0.02%,6195,23486
05/12/2023,95.95,95.965,95.835,95.845,-0.095,-0.10%,9637,23182
05/11/2023,95.955,96.035,95.9,95.94,-0.015,-0.02%,7039,21962
05/10/2023,95.81,95.99,95.76,95.955,0.14,+0.15%,11972,22121
05/09/2023,95.825,95.865,95.785,95.815,-0.01,-0.01%,6191,21950
05/08/2023,95.905,95.91,95.82,95.825,-0.095,-0.10%,5733,22264
05/05/2023,96.07,96.08,95.9,95.92,-0.225,-0.23%,10267,22087
05/04/2023,96.01,96.25,95.92,96.145,0.305,+0.32%,20136,21311
05/03/2023,95.82,96,95.785,95.84,0.05,+0.05%,11161,19894
05/02/2023,95.615,95.885,95.6,95.79,0.175,+0.18%,8046,20585
05/01/2023,95.705,95.72,95.565,95.615,-0.085,-0.09%,4864,21389
04/28/2023,95.715,95.765,95.65,95.7,0.015,+0.02%,6455,21244
04/27/2023,95.855,95.87,95.675,95.685,-0.195,-0.20%,4984,20701
04/26/2023,95.855,95.92,95.785,95.88,-0.01,-0.01%,7069,20473
04/25/2023,95.73,95.95,95.725,95.89,0.23,+0.24%,6328,21347
04/24/2023,95.62,95.74,95.62,95.66,0.045,+0.05%,3406,20830
04/21/2023,95.66,95.71,95.595,95.615,-0.02,-0.02%,3279,20485
04/20/2023,95.555,95.665,95.54,95.635,0.1,+0.10%,4728,19929
04/19/2023,95.605,95.605,95.51,95.535,-0.075,-0.08%,6419,19765
04/18/2023,95.655,95.685,95.58,95.61,-0.025,-0.03%,6415,18664
04/17/2023,95.7,95.715,95.6,95.635,-0.085,-0.09%,3591,18320
04/14/2023,95.865,95.92,95.685,95.72,-0.15,-0.16%,4631,18414
04/13/2023,95.86,95.945,95.82,95.87,0.01,+0.01%,2677,18137
04/12/2023,95.83,95.97,95.75,95.86,0.07,+0.07%,5062,17997
04/11/2023,95.805,95.87,95.755,95.79,-0.01,-0.01%,4472,18895
04/10/2023,95.87,95.89,95.785,95.8,-0.04,-0.04%,2418,18193
04/07/2023,96.025,96.03,95.84,95.84,-0.2,-0.21%,1548,18119
04/06/2023,96.115,96.25,96.015,96.04,-0.12,-0.12%,3650,17983
04/05/2023,96.055,96.325,95.99,96.16,0.095,+0.10%,4764,17653
04/04/2023,95.905,96.095,95.8,96.065,0.2,+0.21%,4938,18091
04/03/2023,95.765,95.9,95.695,95.865,0.04,+0.04%,3629,17912
03/31/2023,95.785,95.85,95.705,95.825,0.04,+0.04%,3214,18180
03/30/2023,95.815,95.88,95.72,95.785,-0.035,-0.04%,1605,18237
03/29/2023,95.82,95.925,95.745,95.82,-0.05,-0.05%,2500,18121
03/28/2023,95.97,96.03,95.83,95.87,-0.105,-0.11%,3600,18125
03/27/2023,96.205,96.265,95.935,95.975,-0.265,-0.28%,3028,17956
03/24/2023,96.16,96.57,96.125,96.24,0.02,+0.02%,5260,18047
03/23/2023,95.965,96.275,95.935,96.22,0.27,+0.28%,5226,18341
03/22/2023,95.795,96.045,95.645,95.95,0.185,+0.19%,8003,18319
03/21/2023,96.08,96.18,95.725,95.765,-0.4,-0.42%,6843,18951
03/20/2023,96.125,96.575,96.045,96.165,-0.1,-0.10%,7521,18298
03/17/2023,95.88,96.325,95.76,96.265,0.32,+0.33%,7612,19170
03/16/2023,96.265,96.445,95.8,95.945,-0.27,-0.28%,9039,19465
03/15/2023,95.82,96.66,95.58,96.215,0.285,+0.30%,19750,20300
03/14/2023,96.25,96.355,95.555,95.93,-0.255,-0.27%,13776,20011
03/13/2023,95.53,96.345,95.32,96.185,0.885,+0.93%,25706,19691
03/10/2023,94.83,95.3,94.83,95.3,0.55,+0.58%,22725,21443
03/09/2023,94.585,94.84,94.57,94.75,0.175,+0.19%,14597,22494
03/08/2023,94.6,94.665,94.56,94.575,-0.035,-0.04%,8199,19293
03/07/2023,94.76,94.8,94.605,94.61,-0.16,-0.17%,10100,19126
03/06/2023,94.81,94.84,94.76,94.77,-0.03,-0.03%,5819,19052
03/03/2023,94.78,94.835,94.75,94.8,0.025,+0.03%,7197,19492
03/02/2023,94.77,94.815,94.715,94.775,0.015,+0.02%,8886,18773
03/01/2023,94.82,94.855,94.74,94.76,-0.085,-0.09%,5428,17714
02/28/2023,94.835,94.86,94.8,94.845,-0.005,-0.01%,5497,17039
02/27/2023,94.84,94.87,94.815,94.85,-0.005,-0.01%,5838,15952
02/24/2023,94.995,95,94.825,94.855,-0.13,-0.14%,4502,15154
02/23/2023,95.005,95.005,94.94,94.985,0.005,+0.01%,3173,14659
02/22/2023,95.015,95.035,94.975,94.98,-0.005,-0.01%,3396,14710
02/21/2023,95.075,95.075,94.97,94.985,-0.115,-0.12%,2331,14828
02/17/2023,95.06,95.115,95.02,95.1,-0.035,-0.04%,4171,14987
02/16/2023,95.13,95.155,95.05,95.135,0.045,+0.05%,3048,14390
02/15/2023,95.095,95.12,95.015,95.09,0.005,+0.01%,6071,13902
02/14/2023,95.275,95.38,95.08,95.085,-0.17,-0.18%,5721,12669
02/13/2023,95.255,95.27,95.225,95.255,-0.02,-0.02%,2687,12256
02/10/2023,95.335,95.345,95.25,95.275,-0.045,-0.05%,3286,12416
02/09/2023,95.4,95.425,95.315,95.32,-0.06,-0.06%,2409,12972
02/08/2023,95.42,95.42,95.34,95.38,0,0.00%,2790,13193
02/07/2023,95.43,95.475,95.365,95.38,-0.03,-0.03%,5465,13054
02/06/2023,95.515,95.52,95.365,95.41,-0.18,-0.19%,9092,11171
02/03/2023,95.84,95.85,95.565,95.59,-0.255,-0.27%,4341,9066
02/02/2023,95.82,95.905,95.815,95.845,0.02,+0.02%,4689,9027
02/01/2023,95.73,95.855,95.675,95.825,0.105,+0.11%,4475,8417
01/31/2023,95.7,95.745,95.68,95.72,0.045,+0.05%,1012,9105
01/30/2023,95.735,95.735,95.66,95.675,-0.055,-0.06%,1834,9181
01/27/2023,95.75,95.755,95.725,95.73,-0.04,-0.04%,951,9018
01/26/2023,95.81,95.825,95.75,95.77,-0.035,-0.04%,1024,8714
01/25/2023,95.775,95.815,95.75,95.805,0.05,+0.05%,1157,8552
01/24/2023,95.765,95.77,95.715,95.755,0.015,+0.02%,695,8620
01/23/2023,95.82,95.83,95.74,95.74,-0.07,-0.07%,1921,8611
01/20/2023,95.805,95.815,95.78,95.81,-0.045,-0.05%,1861,7475
01/19/2023,95.91,95.935,95.83,95.855,-0.055,-0.06%,3648,7307
01/18/2023,95.775,95.92,95.775,95.91,0.105,+0.11%,1180,6789
01/17/2023,95.74,95.815,95.72,95.805,0.06,+0.06%,2028,6762
01/13/2023,95.845,95.885,95.745,95.745,-0.11,-0.11%,2289,6597
01/12/2023,95.785,95.9,95.705,95.855,0.07,+0.07%,2273,6772
01/11/2023,95.79,95.795,95.74,95.785,0.035,+0.04%,1174,6888
01/10/2023,95.745,95.765,95.715,95.75,-0.04,-0.04%,847,7206
01/09/2023,95.695,95.805,95.68,95.79,0.075,+0.08%,2899,7552
01/06/2023,95.495,95.74,95.45,95.715,0.21,+0.22%,4762,6622
01/05/2023,95.59,95.62,95.495,95.505,-0.09,-0.09%,4512,5658
01/04/2023,95.67,95.69,95.595,95.595,0,0.00%,1797,4244
01/03/2023,95.63,95.68,95.585,95.595,0.01,+0.01%,421,4047
12/30/2022,95.6,95.6,95.545,95.585,-0.04,-0.04%,375,4045
12/29/2022,95.655,95.655,95.605,95.625,-0.01,-0.01%,269,4142
12/28/2022,95.66,95.67,95.63,95.635,0.015,+0.02%,774,4144
12/27/2022,95.66,95.66,95.605,95.62,-0.1,-0.10%,512,3978
12/23/2022,95.77,95.77,95.71,95.72,-0.06,-0.06%,738,3854
12/22/2022,95.775,95.845,95.755,95.78,-0.04,-0.04%,130,3981
12/21/2022,95.825,95.835,95.765,95.82,0.045,+0.05%,323,3930
12/20/2022,95.765,95.795,95.725,95.775,-0.01,-0.01%,607,3873
12/19/2022,95.82,95.82,95.775,95.785,-0.07,-0.07%,203,3709
12/16/2022,95.765,95.885,95.71,95.855,0.07,+0.07%,487,3779
12/15/2022,95.85,95.875,95.785,95.785,-0.015,-0.02%,698,3922
12/14/2022,95.875,95.945,95.75,95.8,-0.025,-0.03%,1950,3977
12/13/2022,95.645,95.92,95.645,95.825,0.2,+0.21%,1400,4133
12/12/2022,95.69,95.695,95.59,95.625,-0.06,-0.06%,524,4531
12/09/2022,95.7,95.76,95.65,95.685,-0.02,-0.02%,786,4399
12/08/2022,95.72,95.75,95.685,95.705,-0.065,-0.07%,771,4330
12/07/2022,95.705,95.785,95.635,95.77,0.115,+0.12%,376,4379
12/06/2022,95.625,95.665,95.585,95.655,0.05,+0.05%,139,4408
12/05/2022,95.695,95.705,95.57,95.605,-0.14,-0.15%,483,4377
12/02/2022,95.76,95.87,95.6,95.745,-0.03,-0.03%,664,4372
12/01/2022,95.73,95.8,95.67,95.775,0.105,+0.11%,357,4260
11/30/2022,95.525,95.745,95.445,95.67,0.14,+0.15%,903,4135
11/29/2022,95.595,95.595,95.515,95.53,-0.01,-0.01%,605,3692
11/28/2022,95.535,95.59,95.53,95.54,-0.005,-0.01%,118,3589
11/25/2022,95.565,95.61,95.485,95.545,0,0.00%,237,3626
11/23/2022,95.495,95.565,95.43,95.545,0.02,+0.02%,212,3533
11/22/2022,95.485,95.545,95.48,95.525,0.04,+0.04%,722,3511
11/21/2022,95.505,95.54,95.465,95.485,-0.035,-0.04%,320,3639
11/18/2022,95.57,95.615,95.5,95.52,-0.09,-0.09%,330,3671
11/17/2022,95.71,95.745,95.575,95.61,-0.13,-0.14%,322,3659
11/16/2022,95.76,95.805,95.725,95.74,-0.01,-0.01%,1002,3640
11/15/2022,95.705,95.815,95.695,95.75,0.085,+0.09%,957,3897
11/14/2022,95.665,95.685,95.635,95.665,-0.06,-0.06%,1450,4117
11/11/2022,95.715,95.755,95.69,95.725,-0.015,-0.02%,268,4840
11/10/2022,95.415,95.76,95.415,95.74,0.365,+0.38%,4672,4840
11/09/2022,95.305,95.43,95.305,95.375,0.07,+0.07%,135,5487
11/08/2022,95.22,95.32,95.215,95.305,0.07,+0.07%,371,5453
11/07/2022,95.245,95.29,95.22,95.235,-0.07,-0.07%,3558,5440
11/04/2022,95.155,95.31,95.14,95.305,0.08,+0.08%,1657,3977
11/03/2022,95.24,95.24,95.18,95.225,-0.165,-0.17%,304,3693
11/02/2022,95.485,95.55,95.305,95.39,-0.07,-0.07%,539,3736
11/01/2022,95.505,95.63,95.43,95.46,-0.045,-0.05%,633,3734
10/31/2022,95.55,95.55,95.48,95.505,-0.09,-0.09%,89,3692
10/28/2022,95.665,95.805,95.595,95.595,-0.135,-0.14%,200,3688
10/27/2022,95.58,95.8,95.545,95.73,0.135,+0.14%,792,3676
10/26/2022,95.54,95.615,95.5,95.595,0.085,+0.09%,392,3432
10/25/2022,95.51,95.59,95.5,95.51,0.06,+0.06%,642,3151
10/24/2022,95.535,95.555,95.425,95.45,0.01,+0.01%,381,2965
10/21/2022,95.31,95.495,95.275,95.44,0.145,+0.15%,54,2688
10/20/2022,95.35,95.395,95.275,95.295,-0.125,-0.13%,152,2704
10/19/2022,95.485,95.485,95.395,95.42,-0.12,-0.13%,296,2682
10/18/2022,95.515,95.575,95.505,95.54,0.04,+0.04%,350,2544
10/17/2022,95.49,95.56,95.49,95.5,0.06,+0.06%,137,2588
10/14/2022,95.57,95.58,95.435,95.44,-0.08,-0.08%,215,2606
10/13/2022,95.71,95.745,95.425,95.52,-0.195,-0.20%,1048,2561
10/12/2022,95.685,95.73,95.685,95.715,0.055,+0.06%,37,1922
10/11/2022,95.605,95.705,95.59,95.66,0.05,+0.05%,183,1892
10/10/2022,95.61,95.685,95.6,95.61,-0.045,-0.05%,3,1933
10/07/2022,95.675,95.675,95.63,95.655,-0.1,-0.10%,273,1933
10/06/2022,95.84,95.89,95.735,95.755,-0.125,-0.13%,184,1807
10/05/2022,95.96,95.98,95.83,95.88,-0.08,-0.08%,76,1806
10/04/2022,95.95,96.055,95.94,95.96,0.045,+0.05%,568,1784
10/03/2022,95.915,96.01,95.78,95.915,0.11,+0.11%,388,1692
