Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/31/2024,94.67,94.6725,94.67,94.67,0,0.00%,722,0
05/30/2024,94.67,94.6725,94.67,94.67,0,0.00%,5949,421202
05/29/2024,94.67,94.6725,94.67,94.67,0,0.00%,4243,424150
05/28/2024,94.67,94.6725,94.67,94.67,0,0.00%,7258,425056
05/24/2024,94.67,94.6725,94.67,94.67,-0.0025,0.00%,5113,427361
05/23/2024,94.67,94.6725,94.67,94.6725,0.0025,0.00%,5955,428291
05/22/2024,94.67,94.6725,94.67,94.67,0,0.00%,6722,431088
05/21/2024,94.6725,94.6725,94.67,94.67,-0.0025,0.00%,3290,433272
05/20/2024,94.67,94.6725,94.67,94.6725,0,0.00%,4367,435212
05/17/2024,94.6725,94.6725,94.67,94.6725,0,0.00%,2992,435161
05/16/2024,94.67,94.6725,94.67,94.6725,0,0.00%,8266,434392
05/15/2024,94.6725,94.6725,94.67,94.6725,0.0025,0.00%,12558,433803
05/14/2024,94.6725,94.6725,94.67,94.67,-0.0025,0.00%,5512,432652
05/13/2024,94.6725,94.6725,94.67,94.6725,0.0025,0.00%,6204,431006
05/10/2024,94.6725,94.6725,94.67,94.67,0,0.00%,10959,429345
05/09/2024,94.6725,94.6725,94.67,94.67,0,0.00%,4079,425265
05/08/2024,94.6725,94.6725,94.67,94.67,0,0.00%,10440,424812
05/07/2024,94.6725,94.6725,94.67,94.67,-0.0025,0.00%,24066,423382
05/06/2024,94.6725,94.675,94.67,94.6725,0,0.00%,72007,412580
05/03/2024,94.6725,94.6725,94.67,94.6725,0,0.00%,27098,407238
05/02/2024,94.6725,94.6725,94.67,94.6725,0,0.00%,33507,406988
05/01/2024,94.6725,94.675,94.67,94.6725,0,0.00%,59679,406502
04/30/2024,94.6775,94.6775,94.6725,94.6725,-0.005,-0.01%,96274,406595
04/29/2024,94.68,94.68,94.675,94.6775,-0.0025,0.00%,136370,423246
04/26/2024,94.68,94.68,94.675,94.68,0,0.00%,36892,462175
04/25/2024,94.68,94.68,94.675,94.68,0.005,+0.01%,24244,461427
04/24/2024,94.675,94.68,94.675,94.675,0,0.00%,12469,461505
04/23/2024,94.68,94.68,94.675,94.675,0,0.00%,7029,463201
04/22/2024,94.68,94.68,94.675,94.675,-0.005,-0.01%,8422,462527
04/19/2024,94.68,94.685,94.675,94.68,0.005,+0.01%,79137,463307
04/18/2024,94.68,94.68,94.675,94.675,-0.005,-0.01%,13892,465707
04/17/2024,94.675,94.68,94.675,94.68,0,0.00%,23539,464412
