Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
07/01/2024,95.755,95.76,95.755,95.76,-0.065,-0.07%,189,494
06/28/2024,95.795,95.865,95.795,95.825,0.01,+0.01%,46,419
06/27/2024,95.815,95.835,95.77,95.815,0.02,+0.02%,6,401
06/26/2024,95.795,95.795,95.795,95.795,-0.065,-0.07%,7,395
06/25/2024,95.86,95.875,95.855,95.86,-0.01,-0.01%,59,388
06/24/2024,95.875,95.875,95.865,95.87,0,0.00%,13,371
06/21/2024,95.87,95.89,95.86,95.87,0.005,+0.01%,28,365
06/20/2024,95.865,95.865,95.865,95.865,-0.035,-0.04%,192,343
06/18/2024,95.905,95.905,95.9,95.9,0.075,+0.08%,5,156
06/17/2024,95.865,95.865,95.825,95.825,-0.09,-0.09%,1,152
06/14/2024,95.92,95.92,95.91,95.915,0.015,+0.02%,17,151
06/13/2024,95.865,95.905,95.865,95.9,0.095,+0.10%,13,146
06/12/2024,95.895,95.895,95.805,95.805,0.125,+0.13%,13,145
06/11/2024,95.68,95.68,95.68,95.68,0.05,+0.05%,0,138
06/10/2024,95.63,95.63,95.63,95.63,0,0.00%,1,138
06/07/2024,95.63,95.63,95.63,95.63,-0.185,-0.19%,0,138
06/06/2024,95.815,95.815,95.815,95.815,0.02,+0.02%,17,138
06/05/2024,95.795,95.795,95.795,95.795,0.06,+0.06%,8,138
06/04/2024,95.735,95.735,95.735,95.735,0.075,+0.08%,0,137
06/03/2024,95.66,95.66,95.66,95.66,0.105,+0.11%,0,137
05/31/2024,95.555,95.555,95.555,95.555,0.05,+0.05%,0,137
05/30/2024,95.505,95.505,95.505,95.505,0.05,+0.05%,0,137
05/29/2024,95.455,95.455,95.455,95.455,-0.025,-0.03%,12,137
05/28/2024,95.48,95.48,95.48,95.48,-0.03,-0.03%,0,125
05/24/2024,95.51,95.51,95.51,95.51,-0.035,-0.04%,0,125
05/23/2024,95.545,95.545,95.545,95.545,-0.075,-0.08%,0,125
05/22/2024,95.62,95.62,95.62,95.62,-0.065,-0.07%,0,125
05/21/2024,95.685,95.685,95.685,95.685,0.02,+0.02%,0,125
05/20/2024,95.665,95.665,95.665,95.665,-0.025,-0.03%,0,125
05/17/2024,95.69,95.69,95.69,95.69,-0.035,-0.04%,0,125
05/16/2024,95.725,95.725,95.725,95.725,-0.075,-0.08%,0,125
05/15/2024,95.8,95.8,95.8,95.8,0.125,+0.13%,0,125
05/14/2024,95.675,95.675,95.675,95.675,0.03,+0.03%,0,125
05/13/2024,95.645,95.645,95.645,95.645,0.005,+0.01%,0,125
05/10/2024,95.64,95.64,95.64,95.64,-0.065,-0.07%,0,125
05/09/2024,95.705,95.705,95.705,95.705,0.03,+0.03%,0,125
05/08/2024,95.675,95.675,95.675,95.675,-0.02,-0.02%,0,125
05/07/2024,95.695,95.695,95.695,95.695,0,0.00%,0,125
05/06/2024,95.695,95.695,95.695,95.695,-0.015,-0.02%,0,125
05/03/2024,95.71,95.805,95.71,95.71,0.125,+0.13%,0,125
05/02/2024,95.525,95.59,95.525,95.585,0.075,+0.08%,102,125
05/01/2024,95.51,95.51,95.51,95.51,0.13,+0.14%,0,225
04/30/2024,95.465,95.465,95.38,95.38,-0.085,-0.09%,324,225
04/29/2024,95.465,95.465,95.465,95.465,0.025,+0.03%,0,0
04/26/2024,95.44,95.44,95.44,95.44,-0.015,-0.02%,0,0
04/25/2024,95.455,95.455,95.455,95.455,-0.09,-0.09%,0,0
04/24/2024,95.545,95.545,95.545,95.545,-0.03,-0.03%,0,0
04/23/2024,95.575,95.575,95.575,95.575,0.05,+0.05%,0,0
04/22/2024,95.525,95.525,95.525,95.525,0.005,+0.01%,0,0
04/19/2024,95.52,95.52,95.52,95.52,0.02,+0.02%,0,0
04/18/2024,95.5,95.5,95.5,95.5,-0.075,-0.08%,0,0
04/17/2024,95.575,95.575,95.575,95.575,0.04,+0.04%,0,0
04/16/2024,95.535,95.535,95.535,95.535,-0.035,-0.04%,0,0
04/15/2024,95.57,95.57,95.57,95.57,-0.06,-0.06%,0,0
04/12/2024,95.63,95.63,95.63,95.63,0.075,+0.08%,0,0
04/11/2024,95.555,95.555,95.555,95.555,0,0.00%,0,0
04/10/2024,95.555,95.555,95.555,95.555,-0.305,-0.32%,0,0
04/09/2024,95.86,95.86,95.86,95.86,0.055,+0.06%,0,0
04/08/2024,95.805,95.805,95.805,95.805,-0.085,-0.09%,0,0
04/05/2024,95.89,95.89,95.89,95.89,-0.11,-0.11%,0,0
04/04/2024,96,96,96,96,0.04,+0.04%,0,0
04/03/2024,95.96,95.96,95.96,95.96,0.015,+0.02%,0,0
04/02/2024,95.945,95.945,95.945,95.945,0.015,+0.02%,0,0
04/01/2024,95.93,95.93,95.93,95.93,-0.1,-0.10%,0,0
03/28/2024,96.03,96.03,96.03,96.03,-0.06,-0.06%,0,0
03/27/2024,96.09,96.09,96.09,96.09,0.03,+0.03%,0,0
03/26/2024,96.06,96.06,96.06,96.06,-0.005,-0.01%,0,0
03/25/2024,96.065,96.065,96.065,96.065,-0.04,-0.04%,0,0
03/22/2024,96.105,96.105,96.105,96.105,0.03,+0.03%,0,0
03/21/2024,96.075,96.075,96.075,96.075,-0.035,-0.04%,0,0
03/20/2024,96.11,96.11,96.11,96.11,0.105,+0.11%,0,0
03/19/2024,96.005,96.005,96.005,96.005,0.04,+0.04%,0,0
03/18/2024,95.965,95.965,95.965,95.965,-0.035,-0.04%,0,0
03/15/2024,96,96,96,96,-0.055,-0.06%,2,0
03/14/2024,96.055,96.055,96.055,96.055,-0.09,-0.09%,0,1
03/13/2024,96.145,96.145,96.145,96.145,-0.035,-0.04%,0,1
03/12/2024,96.18,96.18,96.18,96.18,-0.085,-0.09%,0,1
03/11/2024,96.265,96.265,96.265,96.265,-0.04,-0.04%,0,1
03/08/2024,96.305,96.305,96.305,96.305,0.05,+0.05%,0,1
03/07/2024,96.255,96.255,96.255,96.255,0.05,+0.05%,0,1
03/06/2024,96.205,96.205,96.205,96.205,-0.005,-0.01%,0,1
03/05/2024,96.21,96.21,96.21,96.21,0.07,+0.07%,0,1
03/04/2024,96.14,96.14,96.14,96.14,-0.075,-0.08%,0,1
03/01/2024,96.215,96.215,96.215,96.215,0.11,+0.11%,0,1
02/29/2024,96.105,96.105,96.105,96.105,-0.01,-0.01%,0,1
02/28/2024,96.115,96.115,96.115,96.115,0.07,+0.07%,0,1
02/27/2024,96.045,96.045,96.045,96.045,-0.005,-0.01%,0,1
02/26/2024,96.05,96.05,96.05,96.05,-0.035,-0.04%,2,1
02/23/2024,96.085,96.085,96.085,96.085,0.015,+0.02%,0,0
02/22/2024,96.07,96.07,96.07,96.07,-0.085,-0.09%,0,0
02/21/2024,96.155,96.155,96.155,96.155,-0.04,-0.04%,0,0
02/20/2024,96.195,96.195,96.195,96.195,0.045,+0.05%,0,0
02/16/2024,96.15,96.15,96.15,96.15,-0.085,-0.09%,0,0
02/15/2024,96.235,96.235,96.235,96.235,0.015,+0.02%,0,0
02/14/2024,96.22,96.22,96.22,96.22,0.085,+0.09%,0,0
02/13/2024,96.135,96.135,96.135,96.135,-0.255,-0.26%,0,0
02/12/2024,96.39,96.39,96.39,96.39,0.015,+0.02%,0,0
02/09/2024,96.375,96.375,96.375,96.375,-0.065,-0.07%,0,0
02/08/2024,96.44,96.44,96.44,96.44,-0.045,-0.05%,0,0
02/07/2024,96.485,96.485,96.485,96.485,-0.01,-0.01%,0,0
02/06/2024,96.495,96.495,96.495,96.495,0.075,+0.08%,0,0
02/05/2024,96.42,96.42,96.42,96.42,-0.12,-0.12%,0,0
02/02/2024,96.54,96.54,96.54,96.54,-0.21,-0.22%,0,0
02/01/2024,96.75,96.75,96.75,96.75,0.04,+0.04%,0,0
01/31/2024,96.71,96.71,96.71,96.71,0.16,+0.17%,0,0
01/30/2024,96.55,96.55,96.55,96.55,-0.055,-0.06%,0,0
01/29/2024,96.605,96.605,96.605,96.605,0.04,+0.04%,0,0
01/26/2024,96.565,96.565,96.565,96.565,-0.07,-0.07%,0,0
01/25/2024,96.635,96.635,96.635,96.635,0.065,+0.07%,0,0
01/24/2024,96.57,96.57,96.57,96.57,0.01,+0.01%,0,0
01/23/2024,96.56,96.56,96.56,96.56,-0.005,-0.01%,0,0
01/22/2024,96.565,96.565,96.565,96.565,0.045,+0.05%,0,0
01/19/2024,96.52,96.52,96.52,96.52,-0.09,-0.09%,0,0
01/18/2024,96.61,96.61,96.61,96.61,0.005,+0.01%,0,0
01/17/2024,96.605,96.605,96.605,96.605,-0.175,-0.18%,0,0
01/16/2024,96.78,96.78,96.78,96.78,-0.105,-0.11%,0,0
01/12/2024,96.885,96.885,96.885,96.885,0.135,+0.14%,0,0
01/11/2024,96.75,96.75,96.75,96.75,0.125,+0.13%,0,0
01/10/2024,96.625,96.625,96.625,96.625,0.01,+0.01%,0,0
01/09/2024,96.615,96.615,96.615,96.615,-0.025,-0.03%,0,0
01/08/2024,96.64,96.64,96.64,96.64,0.015,+0.02%,0,0
01/05/2024,96.625,96.625,96.625,96.625,-0.02,-0.02%,0,0
01/04/2024,96.645,96.645,96.645,96.645,-0.09,-0.09%,0,0
01/03/2024,96.735,96.735,96.735,96.735,-0.01,-0.01%,0,0
01/02/2024,96.745,96.745,96.745,96.745,-0.1,-0.10%,0,0
12/29/2023,96.845,96.845,96.845,96.845,0.04,+0.04%,0,0
12/28/2023,96.805,96.805,96.805,96.805,-0.05,-0.05%,0,0
12/27/2023,96.855,96.855,96.855,96.855,0.065,+0.07%,0,0
12/26/2023,96.79,96.79,96.79,96.79,-0.025,-0.03%,0,0
12/22/2023,96.815,96.815,96.815,96.815,0.01,+0.01%,0,0
12/21/2023,96.805,96.805,96.805,96.805,0.03,+0.03%,0,0
12/20/2023,96.775,96.775,96.775,96.775,0.09,+0.09%,0,0
12/19/2023,96.685,96.685,96.685,96.685,0.015,+0.02%,0,0
12/18/2023,96.67,96.67,96.67,96.67,0.01,+0.01%,0,0
12/15/2023,96.66,96.66,96.66,96.66,-0.055,-0.06%,0,0
12/14/2023,96.715,96.715,96.715,96.715,0.1,+0.10%,0,0
12/13/2023,96.615,96.615,96.615,96.615,0.285,+0.30%,0,0
12/12/2023,96.33,96.33,96.33,96.33,-0.015,-0.02%,0,0
12/11/2023,96.345,96.345,96.345,96.345,0.01,+0.01%,0,0
12/08/2023,96.335,96.335,96.335,96.335,-0.18,-0.19%,0,0
12/07/2023,96.515,96.515,96.515,96.515,0.05,+0.05%,0,0
12/06/2023,96.465,96.465,96.465,96.465,-0.055,-0.06%,0,0
12/05/2023,96.52,96.52,96.52,96.52,0.075,+0.08%,0,0
12/04/2023,96.445,96.445,96.445,96.445,-0.09,-0.09%,0,0
12/01/2023,96.535,96.535,96.535,96.535,0.175,+0.18%,0,0
11/30/2023,96.36,96.36,96.36,96.36,-0.075,-0.08%,0,0
11/29/2023,96.435,96.435,96.435,96.435,0.155,+0.16%,0,0
11/28/2023,96.28,96.28,96.28,96.28,0.165,+0.17%,0,0
11/27/2023,96.115,96.115,96.115,96.115,0.06,+0.06%,0,0
11/24/2023,96.055,96.055,96.055,96.055,-0.045,-0.05%,0,0
11/22/2023,96.1,96.1,96.1,96.1,-0.025,-0.03%,0,0
11/21/2023,96.125,96.125,96.125,96.125,0.05,+0.05%,0,0
11/20/2023,96.075,96.075,96.075,96.075,-0.01,-0.01%,0,0
11/17/2023,96.085,96.085,96.085,96.085,-0.055,-0.06%,0,0
11/16/2023,96.14,96.14,96.14,96.14,0.09,+0.09%,0,0
11/15/2023,96.05,96.05,96.05,96.05,-0.12,-0.12%,0,0
11/14/2023,96.17,96.17,96.17,96.17,0.26,+0.27%,0,0
11/13/2023,95.91,95.91,95.91,95.91,0.035,+0.04%,0,0
11/10/2023,95.875,95.875,95.875,95.875,-0.04,-0.04%,0,0
11/09/2023,95.915,95.915,95.915,95.915,-0.085,-0.09%,0,0
11/08/2023,96,96,96,96,-0.02,-0.02%,0,0
11/07/2023,96.02,96.02,96.02,96.02,0.05,+0.05%,0,0
11/06/2023,95.97,95.97,95.97,95.97,-0.13,-0.14%,0,0
11/03/2023,96.1,96.1,96.1,96.1,0.185,+0.19%,0,0
11/02/2023,95.915,95.915,95.915,95.915,0.01,+0.01%,0,0
11/01/2023,95.905,95.905,95.905,95.905,0.17,+0.18%,0,0
10/31/2023,95.735,95.735,95.735,95.735,-0.05,-0.05%,0,0
10/30/2023,95.785,95.785,95.785,95.785,-0.025,-0.03%,0,0
10/27/2023,95.81,95.81,95.81,95.81,0.04,+0.04%,0,0
10/26/2023,95.77,95.77,95.77,95.77,0.08,+0.08%,0,0
10/25/2023,95.69,95.69,95.69,95.69,-0.06,-0.06%,0,0
10/24/2023,95.75,95.75,95.75,95.75,-0.04,-0.04%,0,0
10/23/2023,95.79,95.79,95.79,95.79,0.05,+0.05%,0,0
10/20/2023,95.74,95.74,95.74,95.74,0.11,+0.12%,0,0
10/19/2023,95.63,95.63,95.63,95.63,0.02,+0.02%,0,0
10/18/2023,95.61,95.61,95.61,95.61,-0.025,-0.03%,0,0
10/17/2023,95.635,95.635,95.635,95.635,-0.14,-0.15%,0,0
10/16/2023,95.775,95.775,95.775,95.775,-0.045,-0.05%,0,0
10/13/2023,95.82,95.82,95.82,95.82,0.01,+0.01%,0,0
10/12/2023,95.81,95.81,95.81,95.81,-0.06,-0.06%,0,0
10/11/2023,95.87,95.87,95.87,95.87,-0.045,-0.05%,0,0
10/10/2023,95.915,95.915,95.915,95.915,-0.04,-0.04%,0,0
10/09/2023,95.955,95.955,95.955,95.955,0.175,+0.18%,0,0
10/06/2023,95.78,95.78,95.78,95.78,-0.065,-0.07%,0,0
10/05/2023,95.845,95.845,95.845,95.845,0.03,+0.03%,0,0
10/04/2023,95.815,95.815,95.815,95.815,0.11,+0.11%,0,0
10/03/2023,95.705,95.705,95.705,95.705,-0.035,-0.04%,0,0
10/02/2023,95.74,95.74,95.74,95.74,-0.07,-0.07%,0,0
09/29/2023,95.81,95.81,95.81,95.81,0.025,+0.03%,0,0
09/28/2023,95.785,95.785,95.785,95.785,0.075,+0.08%,0,0
09/27/2023,95.71,95.71,95.71,95.71,-0.055,-0.06%,0,0
09/26/2023,95.765,95.765,95.765,95.765,0.01,+0.01%,0,0
09/25/2023,95.755,95.755,95.755,95.755,0.005,+0.01%,0,0
09/22/2023,95.75,95.75,95.75,95.75,0.01,+0.01%,0,0
09/21/2023,95.74,95.74,95.74,95.74,-0.045,-0.05%,0,0
09/20/2023,95.785,95.785,95.785,95.785,0.005,+0.01%,0,0
09/19/2023,95.78,95.78,95.78,95.78,-0.07,-0.07%,0,0
09/18/2023,95.85,95.85,95.85,95.85,-0.03,-0.03%,0,0
09/15/2023,95.88,95.88,95.88,95.88,-0.04,-0.04%,0,0
09/14/2023,95.92,95.92,95.92,95.92,-0.04,-0.04%,0,0
09/13/2023,95.96,95.96,95.96,95.96,0.015,+0.02%,0,0
09/12/2023,95.945,95.945,95.945,95.945,-0.03,-0.03%,0,0
09/11/2023,95.975,95.975,95.975,95.975,-0.005,-0.01%,0,0
09/08/2023,95.98,95.98,95.98,95.98,-0.05,-0.05%,0,0
09/07/2023,96.03,96.03,96.03,96.03,0.09,+0.09%,0,0
09/06/2023,95.94,95.94,95.94,95.94,-0.075,-0.08%,0,0
09/05/2023,96.015,96.015,96.015,96.015,-0.1,-0.10%,0,0
09/01/2023,96.115,96.115,96.115,96.115,-0.015,-0.02%,0,0
08/31/2023,96.13,96.13,96.13,96.13,0.025,+0.03%,0,0
08/30/2023,96.105,96.105,96.105,96.105,0.03,+0.03%,0,0
08/29/2023,96.075,96.075,96.075,96.075,0.145,+0.15%,0,0
08/28/2023,95.93,95.93,95.93,95.93,0.01,+0.01%,0,0
08/25/2023,95.92,95.92,95.92,95.92,-0.045,-0.05%,0,0
08/24/2023,95.965,95.965,95.965,95.965,-0.07,-0.07%,0,0
08/23/2023,96.035,96.035,96.035,96.035,0.11,+0.11%,0,0
08/22/2023,95.925,95.925,95.925,95.925,-0.06,-0.06%,0,0
08/21/2023,95.985,95.985,95.985,95.985,-0.06,-0.06%,0,0
08/18/2023,96.045,96.045,96.045,96.045,0.025,+0.03%,0,0
08/17/2023,96.02,96.02,96.02,96.02,-0.01,-0.01%,0,0
08/16/2023,96.03,96.03,96.03,96.03,-0.03,-0.03%,0,0
08/15/2023,96.06,96.06,96.06,96.06,0,0.00%,0,0
08/14/2023,96.06,96.06,96.06,96.06,-0.095,-0.10%,0,0
08/11/2023,96.155,96.155,96.155,96.155,-0.115,-0.12%,0,0
08/10/2023,96.27,96.27,96.27,96.27,0.015,+0.02%,0,0
08/09/2023,96.255,96.255,96.255,96.255,-0.05,-0.05%,0,0
08/08/2023,96.305,96.305,96.305,96.305,0.01,+0.01%,0,0
08/07/2023,96.295,96.295,96.295,96.295,0.055,+0.06%,0,0
08/04/2023,96.24,96.24,96.24,96.24,0.12,+0.12%,0,0
08/03/2023,96.12,96.12,96.12,96.12,-0.02,-0.02%,0,0
08/02/2023,96.14,96.14,96.14,96.14,0.04,+0.04%,0,0
08/01/2023,96.1,96.1,96.1,96.1,-0.025,-0.03%,0,0
07/31/2023,96.125,96.125,96.125,96.125,0.035,+0.04%,0,0
07/28/2023,96.09,96.09,96.09,96.09,0.03,+0.03%,0,0
07/27/2023,96.06,96.06,96.06,96.06,-0.175,-0.18%,0,0
07/26/2023,96.235,96.235,96.235,96.235,0.085,+0.09%,0,0
07/25/2023,96.15,96.15,96.15,96.15,-0.055,-0.06%,0,0
07/24/2023,96.205,96.205,96.205,96.205,-0.05,-0.05%,0,0
07/21/2023,96.255,96.255,96.255,96.255,-0.025,-0.03%,0,0
07/20/2023,96.28,96.28,96.28,96.28,-0.105,-0.11%,0,0
07/19/2023,96.385,96.385,96.385,96.385,0.01,+0.01%,0,0
07/18/2023,96.375,96.375,96.375,96.375,-0.005,-0.01%,0,0
07/17/2023,96.38,96.38,96.38,96.38,0.01,+0.01%,0,0
07/14/2023,96.37,96.37,96.37,96.37,-0.18,-0.19%,0,0
07/13/2023,96.55,96.55,96.55,96.55,0.195,+0.20%,0,0
07/12/2023,96.355,96.355,96.355,96.355,0.22,+0.23%,0,0
07/11/2023,96.135,96.135,96.135,96.135,-0.035,-0.04%,0,0
07/10/2023,96.17,96.17,96.17,96.17,0.1,+0.10%,0,0
07/07/2023,96.07,96.07,96.07,96.07,0.095,+0.10%,0,0
07/06/2023,95.975,95.975,95.975,95.975,-0.065,-0.07%,0,0
07/05/2023,96.04,96.04,96.04,96.04,-0.03,-0.03%,0,0
07/03/2023,96.07,96.07,96.07,96.07,-0.075,-0.08%,0,0
06/30/2023,96.145,96.145,96.145,96.145,-0.025,-0.03%,0,0
06/29/2023,96.17,96.17,96.17,96.17,-0.16,-0.17%,0,0
06/28/2023,96.33,96.33,96.33,96.33,0.06,+0.06%,0,0
06/27/2023,96.27,96.27,96.27,96.27,-0.09,-0.09%,0,0
06/26/2023,96.36,96.36,96.36,96.36,0.005,+0.01%,0,0
06/23/2023,96.355,96.355,96.355,96.355,0.05,+0.05%,0,0
06/22/2023,96.305,96.305,96.305,96.305,-0.115,-0.12%,0,0
06/21/2023,96.42,96.42,96.42,96.42,0.005,+0.01%,0,0
06/20/2023,96.415,96.415,96.415,96.415,0.105,+0.11%,0,0
06/16/2023,96.31,96.31,96.31,96.31,-0.09,-0.09%,0,0
06/15/2023,96.4,96.4,96.4,96.4,0.06,+0.06%,0,0
06/14/2023,96.34,96.34,96.34,96.34,0.005,+0.01%,0,0
06/13/2023,96.335,96.335,96.335,96.335,-0.155,-0.16%,0,0
06/12/2023,96.49,96.49,96.49,96.49,0.03,+0.03%,0,0
06/09/2023,96.46,96.46,96.46,96.46,-0.11,-0.11%,0,0
06/08/2023,96.57,96.57,96.57,96.57,0.03,+0.03%,0,0
06/07/2023,96.54,96.54,96.54,96.54,-0.085,-0.09%,0,0
06/06/2023,96.625,96.625,96.625,96.625,-0.085,-0.09%,0,0
06/05/2023,96.71,96.71,96.71,96.71,0.055,+0.06%,0,0
06/02/2023,96.655,96.655,96.655,96.655,-0.22,-0.23%,0,0
06/01/2023,96.875,96.875,96.875,96.875,0.025,+0.03%,0,0
05/31/2023,96.85,96.85,96.85,96.85,0.115,+0.12%,0,0
05/30/2023,96.735,96.735,96.735,96.735,0.21,+0.22%,0,0
05/26/2023,96.525,96.525,96.525,96.525,-0.115,-0.12%,0,0
05/25/2023,96.64,96.64,96.64,96.64,-0.17,-0.18%,0,0
05/24/2023,96.81,96.81,96.81,96.81,-0.025,-0.03%,0,0
05/23/2023,96.835,96.835,96.835,96.835,0,0.00%,0,0
05/22/2023,96.835,96.835,96.835,96.835,-0.04,-0.04%,0,0
05/19/2023,96.875,96.875,96.875,96.875,-0.035,-0.04%,0,0
05/18/2023,96.91,96.91,96.91,96.91,-0.085,-0.09%,0,0
05/17/2023,96.995,96.995,96.995,96.995,-0.075,-0.08%,0,0
05/16/2023,97.07,97.07,97.07,97.07,-0.055,-0.06%,0,0
05/15/2023,97.125,97.125,97.125,97.125,-0.005,-0.01%,0,0
05/12/2023,97.13,97.13,97.13,97.13,-0.11,-0.11%,0,0
05/11/2023,97.24,97.24,97.24,97.24,-0.005,-0.01%,0,0
05/10/2023,97.245,97.245,97.245,97.245,0.16,+0.16%,0,0
05/09/2023,97.085,97.085,97.085,97.085,0.025,+0.03%,0,0
05/08/2023,97.06,97.06,97.06,97.06,-0.1,-0.10%,0,0
05/05/2023,97.16,97.16,97.16,97.16,-0.28,-0.29%,0,0
05/04/2023,97.44,97.44,97.44,97.44,0.225,+0.23%,0,0
05/03/2023,97.215,97.215,97.215,97.215,0.09,+0.09%,0,0
05/02/2023,97.125,97.125,97.125,97.125,0.195,+0.20%,0,0
05/01/2023,96.93,96.93,96.93,96.93,-0.095,-0.10%,0,0
04/28/2023,97.025,97.025,97.025,97.025,0.025,+0.03%,0,0
04/27/2023,97,97,97,97,-0.19,-0.20%,0,0
04/26/2023,97.19,97.19,97.19,97.19,-0.035,-0.04%,0,0
04/25/2023,97.225,97.225,97.225,97.225,0.28,+0.29%,0,0
04/24/2023,96.945,96.945,96.945,96.945,0.055,+0.06%,0,0
04/21/2023,96.89,96.89,96.89,96.89,-0.005,-0.01%,0,0
04/20/2023,96.895,96.895,96.895,96.895,0.135,+0.14%,0,0
04/19/2023,96.76,96.76,96.76,96.76,0,0.00%,0,0
04/18/2023,96.76,96.76,96.76,96.76,0,0.00%,0,0
04/17/2023,96.76,96.76,96.76,96.76,-0.115,-0.12%,0,0
04/14/2023,96.875,96.875,96.875,96.875,-0.15,-0.15%,0,0
04/13/2023,97.025,97.025,97.025,97.025,0.005,+0.01%,0,0
04/12/2023,97.02,97.02,97.02,97.02,0.105,+0.11%,0,0
04/11/2023,96.915,96.915,96.915,96.915,-0.05,-0.05%,0,0
04/10/2023,96.965,96.965,96.965,96.965,-0.01,-0.01%,0,0
04/07/2023,96.975,96.975,96.975,96.975,-0.19,-0.20%,0,0
04/06/2023,97.165,97.165,97.165,97.165,-0.105,-0.11%,0,0
04/05/2023,97.27,97.27,97.27,97.27,0.095,+0.10%,0,0
04/04/2023,97.175,97.175,97.175,97.175,0.2,+0.21%,0,0
04/03/2023,96.975,96.975,96.975,96.975,0.165,+0.17%,0,0
03/31/2023,96.81,96.81,96.81,96.81,0.065,+0.07%,0,0
03/30/2023,96.745,96.745,96.745,96.745,0.03,+0.03%,0,0
03/29/2023,96.715,96.715,96.715,96.715,-0.015,-0.02%,0,0
03/28/2023,96.73,96.73,96.73,96.73,-0.14,-0.14%,0,0
03/27/2023,96.87,96.87,96.87,96.87,-0.265,-0.27%,0,0
03/24/2023,97.135,97.135,97.135,97.135,-0.165,-0.17%,0,0
03/23/2023,97.3,97.3,97.3,97.3,0.13,+0.13%,0,0
03/22/2023,97.17,97.17,97.17,97.17,0.275,+0.28%,0,0
03/21/2023,96.895,96.895,96.895,96.895,-0.28,-0.29%,0,0
03/20/2023,97.175,97.175,97.175,97.175,-0.075,-0.08%,0,0
03/17/2023,97.25,97.25,97.25,97.25,-0.015,-0.02%,0,0
03/16/2023,97.265,97.265,97.265,97.265,-0.09,-0.09%,0,0
03/15/2023,97.355,97.355,97.355,97.355,0.16,+0.16%,0,0
03/14/2023,97.195,97.195,97.195,97.195,-0.35,-0.36%,0,0
03/13/2023,97.545,97.545,97.545,97.545,1,+1.04%,0,0
03/10/2023,96.545,96.545,96.545,96.545,0.44,+0.46%,0,0
03/09/2023,96.105,96.105,96.105,96.105,0.205,+0.21%,0,0
03/08/2023,95.9,95.9,95.9,95.9,-0.01,-0.01%,0,0
03/07/2023,95.91,95.91,95.91,95.91,-0.09,-0.09%,0,0
03/06/2023,96,96,96,96,0,0.00%,0,0
03/03/2023,96,96,96,96,0.06,+0.06%,0,0
03/02/2023,95.94,95.94,95.94,95.94,-0.04,-0.04%,0,0
03/01/2023,95.98,95.98,95.98,95.98,-0.135,-0.14%,0,0
02/28/2023,96.115,96.115,96.115,96.115,-0.015,-0.02%,0,0
02/27/2023,96.13,96.13,96.13,96.13,-0.015,-0.02%,0,0
02/24/2023,96.145,96.145,96.145,96.145,-0.21,-0.22%,0,0
