Time,Open,High,Low,Close,Change,%Chg,Volume,"Open Int"
09/07/2022,96.425,96.495,96.4,96.48,0.065,+0.07%,774,2068
09/06/2022,96.475,96.555,96.4,96.415,-0.125,-0.13%,223,1765
09/02/2022,96.425,96.54,96.415,96.54,0.15,+0.16%,234,1758
09/01/2022,96.38,96.405,96.37,96.39,-0.07,-0.07%,303,1784
08/31/2022,96.425,96.485,96.415,96.46,0.02,+0.02%,333,1909
08/30/2022,96.51,96.52,96.41,96.44,-0.055,-0.06%,944,1758
08/29/2022,96.415,96.52,96.415,96.495,-0.055,-0.06%,76,1078
08/26/2022,96.565,96.61,96.52,96.55,-0.025,-0.03%,172,1014
08/25/2022,96.605,96.635,96.575,96.575,0,0.00%,163,942
08/24/2022,96.575,96.665,96.575,96.575,-0.04,-0.04%,1,969
08/23/2022,96.615,96.615,96.615,96.615,0.05,+0.05%,58,969
08/22/2022,96.565,96.565,96.565,96.565,-0.14,-0.14%,463,912
08/19/2022,96.7,96.76,96.685,96.705,-0.045,-0.05%,95,612
08/18/2022,96.75,96.775,96.665,96.75,0.04,+0.04%,24,531
08/17/2022,96.71,96.71,96.665,96.71,-0.1,-0.10%,154,539
08/16/2022,96.81,96.81,96.81,96.81,-0.035,-0.04%,1,666
08/15/2022,96.875,96.875,96.845,96.845,0.065,+0.07%,34,666
08/12/2022,96.795,96.855,96.78,96.78,-0.065,-0.07%,112,666
08/11/2022,96.92,96.96,96.845,96.845,-0.055,-0.06%,122,667
08/10/2022,96.85,97.035,96.84,96.9,0.05,+0.05%,30,673
08/09/2022,96.86,96.97,96.85,96.85,-0.09,-0.09%,69,668
08/08/2022,96.95,96.97,96.935,96.94,0.05,+0.05%,14,642
08/05/2022,96.895,97.12,96.89,96.89,-0.225,-0.23%,43,652
08/04/2022,97.085,97.14,97.085,97.115,0.11,+0.11%,59,677
08/03/2022,97.015,97.13,96.915,97.005,-0.06,-0.06%,72,733
08/02/2022,97.325,97.37,97.06,97.065,-0.205,-0.21%,409,756
08/01/2022,97.305,97.315,97.25,97.27,-0.02,-0.02%,14,632
07/29/2022,97.29,97.37,97.25,97.29,-0.02,-0.02%,285,636
07/28/2022,97.345,97.375,97.145,97.31,0.09,+0.09%,12,794
07/27/2022,97.085,97.22,97.08,97.22,0.055,+0.06%,54,796
07/26/2022,97.235,97.26,97.125,97.165,-0.005,-0.01%,191,834
07/25/2022,97.245,97.245,97.17,97.17,-0.06,-0.06%,9,749
07/22/2022,97.285,97.32,97.03,97.23,0.15,+0.15%,61,742
07/21/2022,97.03,97.1,97.03,97.08,0.205,+0.21%,79,698
07/20/2022,96.875,96.96,96.865,96.875,-0.015,-0.02%,22,700
07/19/2022,96.89,96.995,96.865,96.89,-0.1,-0.10%,23,679
07/18/2022,96.99,97.035,96.955,96.99,-0.025,-0.03%,0,701
07/15/2022,97.055,97.06,96.965,97.015,0.02,+0.02%,239,701
07/14/2022,96.98,97.03,96.89,96.995,-0.045,-0.05%,307,846
07/13/2022,97.045,97.135,96.935,97.04,-0.06,-0.06%,351,1101
07/12/2022,97.115,97.15,97.1,97.1,0.05,+0.05%,193,772
07/11/2022,96.94,97.075,96.94,97.05,0.115,+0.12%,2,698
07/08/2022,96.935,97.105,96.925,96.935,-0.1,-0.10%,5,698
07/07/2022,97.035,97.035,97.03,97.035,-0.115,-0.12%,20,698
07/06/2022,97.33,97.405,97.115,97.15,-0.185,-0.19%,10,716
07/05/2022,97.24,97.36,97.175,97.335,0.085,+0.09%,10,713
07/01/2022,97.265,97.395,97.05,97.25,0.155,+0.16%,89,713
06/30/2022,97.055,97.095,97.05,97.095,0.21,+0.22%,68,713
06/29/2022,96.815,96.905,96.77,96.885,0.12,+0.12%,98,652
06/28/2022,96.765,96.8,96.725,96.765,-0.015,-0.02%,58,654
06/27/2022,96.815,96.815,96.75,96.78,-0.06,-0.06%,260,598
06/24/2022,96.94,96.955,96.81,96.84,-0.02,-0.02%,7,367
06/23/2022,96.86,97.02,96.735,96.86,0.11,+0.11%,74,369
06/22/2022,96.765,96.765,96.75,96.75,0.2,+0.21%,2,300
06/21/2022,96.55,96.55,96.445,96.55,-0.005,-0.01%,39,302
06/17/2022,96.49,96.62,96.46,96.555,0,0.00%,56,319
06/16/2022,96.4,96.63,96.34,96.555,0.095,+0.10%,108,265
06/15/2022,96.415,96.57,96.41,96.46,0.185,+0.19%,109,210
06/14/2022,96.245,96.42,96.225,96.275,0,0.00%,29,176
06/13/2022,96.42,96.42,96.2,96.275,-0.25,-0.26%,189,186
06/10/2022,96.525,96.785,96.525,96.525,-0.24,-0.25%,0,96
06/09/2022,96.765,96.845,96.765,96.765,-0.075,-0.08%,0,96
06/08/2022,96.84,96.84,96.84,96.84,-0.05,-0.05%,0,96
06/07/2022,96.89,96.91,96.845,96.89,0.015,+0.02%,0,96
06/06/2022,96.875,96.875,96.87,96.875,-0.075,-0.08%,0,96
06/03/2022,96.95,96.95,96.95,96.95,-0.045,-0.05%,0,96
06/02/2022,96.995,96.995,96.995,96.995,0.025,+0.03%,0,96
06/01/2022,96.97,96.97,96.97,96.97,-0.17,-0.18%,0,96
05/31/2022,97.14,97.14,97.14,97.14,-0.075,-0.08%,0,96
05/27/2022,97.215,97.215,97.215,97.215,-0.035,-0.04%,0,96
05/26/2022,97.25,97.25,97.25,97.25,-0.025,-0.03%,0,96
05/25/2022,97.275,97.275,97.275,97.275,0.005,+0.01%,0,96
05/24/2022,97.27,97.27,97.27,97.27,0.17,+0.18%,3,96
05/23/2022,97.1,97.1,97.1,97.1,-0.04,-0.04%,0,96
05/20/2022,97.14,97.14,97.14,97.14,0.085,+0.09%,0,96
05/19/2022,97.055,97.055,97.055,97.055,0.075,+0.08%,1,96
05/18/2022,96.98,96.98,96.98,96.98,0.04,+0.04%,0,96
05/17/2022,96.94,96.94,96.94,96.94,-0.165,-0.17%,0,96
05/16/2022,97.105,97.105,97.105,97.105,0.055,+0.06%,11,96
05/13/2022,97.03,97.05,97.03,97.05,-0.095,-0.10%,1,96
05/12/2022,97.05,97.145,97.05,97.145,0.165,+0.17%,3,96
05/11/2022,96.99,96.995,96.98,96.98,0.015,+0.02%,22,96
05/10/2022,96.98,96.98,96.925,96.965,0.015,+0.02%,2,81
05/09/2022,96.86,96.95,96.86,96.95,0.14,+0.14%,3,81
05/06/2022,96.825,96.825,96.81,96.81,0.045,+0.05%,3,80
05/05/2022,96.83,96.83,96.75,96.765,-0.13,-0.13%,2,78
05/04/2022,96.68,96.895,96.68,96.895,0.18,+0.19%,4,77
05/03/2022,96.715,96.715,96.715,96.715,-0.04,-0.04%,0,75
05/02/2022,96.755,96.755,96.755,96.755,-0.02,-0.02%,0,75
04/29/2022,96.775,96.855,96.775,96.775,-0.075,-0.08%,0,75
04/28/2022,96.85,96.85,96.85,96.85,-0.1,-0.10%,1,75
04/27/2022,97.015,97.025,96.91,96.95,-0.015,-0.02%,7,75
04/26/2022,97,97,96.965,96.965,0.085,+0.09%,1,75
04/25/2022,96.9,97.03,96.88,96.88,0.2,+0.21%,4,75
04/22/2022,96.7,96.71,96.68,96.68,0.025,+0.03%,2,75
04/21/2022,96.655,96.81,96.655,96.655,-0.135,-0.14%,0,75
04/20/2022,96.82,96.865,96.79,96.79,-0.005,-0.01%,3,75
04/19/2022,96.89,96.9,96.795,96.795,-0.135,-0.14%,43,74
04/18/2022,96.89,96.935,96.89,96.93,-0.02,-0.02%,3,35
04/14/2022,97.07,97.07,96.95,96.95,-0.12,-0.12%,2,35
04/13/2022,97.02,97.1,97.02,97.07,0.055,+0.06%,3,35
04/12/2022,96.9,97.015,96.9,97.015,0.195,+0.20%,3,34
04/11/2022,96.8,96.82,96.8,96.82,0.04,+0.04%,4,34
04/08/2022,96.83,96.83,96.78,96.78,-0.1,-0.10%,3,34
04/07/2022,96.86,96.92,96.86,96.88,0.05,+0.05%,2,34
04/06/2022,96.79,96.83,96.78,96.83,0,0.00%,2,34
04/05/2022,96.84,96.84,96.83,96.83,-0.1,-0.10%,1,34
04/04/2022,96.92,96.93,96.92,96.93,-0.005,-0.01%,2,33
04/01/2022,96.95,96.95,96.905,96.935,-0.185,-0.19%,16,33
03/31/2022,97.12,97.12,97.12,97.12,0.065,+0.07%,2,17
03/30/2022,97.055,97.055,97.055,97.055,0.015,+0.02%,0,17
03/29/2022,97,97.05,97,97.04,0.015,+0.02%,8,17
03/28/2022,97.025,97.025,97.025,97.025,-0.07,-0.07%,0,16
03/25/2022,97.095,97.095,97.095,97.095,-0.19,-0.20%,0,16
03/24/2022,97.285,97.285,97.285,97.285,-0.005,-0.01%,0,16
03/23/2022,97.29,97.29,97.29,97.29,0.045,+0.05%,0,16
03/22/2022,97.245,97.245,97.245,97.245,0,0.00%,0,16
03/21/2022,97.32,97.32,97.245,97.245,-0.185,-0.19%,2,16
03/18/2022,97.47,97.47,97.43,97.43,-0.025,-0.03%,1,15
03/17/2022,97.455,97.455,97.455,97.455,0.025,+0.03%,2,14
03/16/2022,97.43,97.43,97.43,97.43,-0.18,-0.18%,2,14
03/15/2022,97.61,97.61,97.61,97.61,-0.02,-0.02%,0,14
03/14/2022,97.63,97.63,97.63,97.63,-0.13,-0.13%,0,14
03/11/2022,97.76,97.76,97.76,97.76,-0.035,-0.04%,0,14
03/10/2022,97.795,97.795,97.795,97.795,-0.065,-0.07%,0,14
03/09/2022,97.86,97.86,97.86,97.86,-0.085,-0.09%,0,14
03/08/2022,97.945,97.945,97.945,97.945,-0.115,-0.12%,0,14
03/07/2022,98.06,98.06,98.06,98.06,-0.01,-0.01%,0,14
03/04/2022,98.07,98.07,98.07,98.07,0.12,+0.12%,0,14
03/03/2022,97.95,97.95,97.95,97.95,-0.01,-0.01%,2,14
03/02/2022,97.96,97.96,97.96,97.96,-0.25,-0.25%,0,14
03/01/2022,98.21,98.21,98.21,98.21,0.29,+0.30%,0,14
02/28/2022,97.92,97.92,97.92,97.92,0.105,+0.11%,0,14
02/25/2022,97.815,97.815,97.815,97.815,-0.055,-0.06%,0,14
02/24/2022,97.87,97.87,97.87,97.87,0.05,+0.05%,0,14
02/23/2022,97.82,97.82,97.82,97.82,-0.035,-0.04%,0,14
02/22/2022,97.855,97.855,97.855,97.855,-0.105,-0.11%,0,14
02/18/2022,97.96,97.96,97.96,97.96,0.015,+0.02%,0,14
02/17/2022,97.945,97.945,97.945,97.945,0.055,+0.06%,0,14
02/16/2022,97.89,97.89,97.89,97.89,0.04,+0.04%,0,14
02/15/2022,97.85,97.85,97.83,97.85,0,0.00%,1,14
02/14/2022,97.85,97.85,97.85,97.85,-0.09,-0.09%,0,13
02/11/2022,97.94,97.94,97.94,97.94,0.08,+0.08%,0,13
02/10/2022,98.02,98.02,97.86,97.86,-0.19,-0.19%,3,13
02/09/2022,98.05,98.05,98.05,98.05,0,0.00%,0,11
02/08/2022,98.05,98.05,98.05,98.05,-0.045,-0.05%,0,11
02/07/2022,98.095,98.095,98.05,98.095,0.03,+0.03%,0,11
02/04/2022,98.065,98.065,98.065,98.065,-0.145,-0.15%,0,11
02/03/2022,98.21,98.21,98.21,98.21,-0.04,-0.04%,0,11
02/02/2022,98.25,98.25,98.25,98.25,0.03,+0.03%,0,11
02/01/2022,98.22,98.22,98.22,98.22,-0.005,-0.01%,0,11
01/31/2022,98.225,98.225,98.225,98.225,0.03,+0.03%,0,11
01/28/2022,98.195,98.195,98.195,98.195,0.03,+0.03%,0,11
01/27/2022,98.165,98.165,98.165,98.165,-0.1,-0.10%,0,11
01/26/2022,98.265,98.265,98.265,98.265,-0.1,-0.10%,0,11
01/25/2022,98.365,98.365,98.365,98.365,-0.05,-0.05%,0,11
01/24/2022,98.415,98.415,98.415,98.415,0.085,+0.09%,0,11
01/21/2022,98.33,98.33,98.33,98.33,0.09,+0.09%,0,11
01/20/2022,98.24,98.24,98.24,98.24,-0.03,-0.03%,0,11
01/19/2022,98.27,98.27,98.27,98.27,0.035,+0.04%,5,11
01/18/2022,98.235,98.235,98.235,98.235,-0.085,-0.09%,0,6
01/14/2022,98.32,98.32,98.32,98.32,-0.09,-0.09%,0,6
01/13/2022,98.41,98.41,98.41,98.41,0.015,+0.02%,24,6
01/12/2022,98.395,98.395,98.395,98.395,-0.005,-0.01%,0,11
01/11/2022,98.4,98.4,98.4,98.4,0.01,+0.01%,0,11
01/10/2022,98.39,98.39,98.39,98.39,-0.05,-0.05%,0,11
01/07/2022,98.44,98.44,98.44,98.44,-0.02,-0.02%,0,11
01/06/2022,98.46,98.46,98.46,98.46,-0.04,-0.04%,0,11
01/05/2022,98.5,98.5,98.5,98.5,-0.085,-0.09%,10,11
01/04/2022,98.585,98.585,98.585,98.585,0.02,+0.02%,0,1
01/03/2022,98.565,98.565,98.565,98.565,-0.07,-0.07%,0,1
12/31/2021,98.635,98.635,98.635,98.635,0.02,+0.02%,0,1
12/30/2021,98.615,98.615,98.615,98.615,0.01,+0.01%,0,1
12/29/2021,98.605,98.605,98.605,98.605,-0.01,-0.01%,0,1
12/28/2021,98.615,98.615,98.615,98.615,0.005,+0.01%,0,1
12/27/2021,98.61,98.61,98.61,98.61,0.01,+0.01%,0,1
12/23/2021,98.6,98.6,98.6,98.6,-0.025,-0.03%,0,1
12/22/2021,98.625,98.625,98.625,98.625,0,0.00%,0,1
12/21/2021,98.625,98.625,98.625,98.625,-0.04,-0.04%,0,1
12/20/2021,98.65,98.665,98.65,98.665,0.035,+0.04%,1,1
12/17/2021,98.63,98.63,98.63,98.63,0,0.00%,0,0
12/16/2021,98.63,98.63,98.63,98.63,0.105,+0.11%,0,0
12/15/2021,98.525,98.525,98.525,98.525,-0.035,-0.04%,0,0
12/14/2021,98.56,98.56,98.56,98.56,-0.025,-0.03%,0,0
12/13/2021,98.585,98.585,98.585,98.585,0.135,+0.14%,0,0
12/10/2021,98.45,98.45,98.45,98.45,0.03,+0.03%,0,0
12/09/2021,98.42,98.42,98.42,98.42,-0.02,-0.02%,0,0
12/08/2021,98.44,98.44,98.44,98.44,0.02,+0.02%,0,0
12/07/2021,98.42,98.42,98.42,98.42,-0.045,-0.05%,0,0
12/06/2021,98.465,98.465,98.465,98.465,-0.045,-0.05%,0,0
12/03/2021,98.51,98.51,98.51,98.51,0,0.00%,0,0
12/02/2021,98.47,98.47,98.47,98.51,0.04,+0.04%,0,0
12/01/2021,98.47,98.47,98.47,98.47,-0.055,-0.06%,0,0
11/30/2021,98.525,98.525,98.525,98.525,-0.025,-0.03%,0,0
11/29/2021,98.55,98.55,98.55,98.55,0,0.00%,0,0
11/26/2021,98.55,98.55,98.55,98.55,0.175,+0.18%,0,0
11/24/2021,98.375,98.375,98.375,98.375,-0.045,-0.05%,0,0
11/23/2021,98.42,98.42,98.42,98.42,0.025,+0.03%,0,0
11/22/2021,98.395,98.395,98.395,98.395,-0.08,-0.08%,0,0
11/19/2021,98.475,98.475,98.475,98.475,0,0.00%,0,0
11/18/2021,98.465,98.465,98.465,98.475,0.025,+0.03%,0,0
11/17/2021,98.45,98.45,98.45,98.45,0.025,+0.03%,0,0
11/16/2021,98.425,98.425,98.425,98.425,-0.005,-0.01%,0,0
11/15/2021,98.43,98.43,98.43,98.43,0.005,+0.01%,0,0
11/12/2021,98.425,98.425,98.425,98.425,0,0.00%,0,0
11/11/2021,98.42,98.42,98.42,98.425,-0.065,-0.07%,0,0
11/10/2021,98.49,98.49,98.49,98.49,-0.185,-0.19%,0,0
11/09/2021,98.675,98.675,98.675,98.675,0.035,+0.04%,0,0
11/08/2021,98.64,98.64,98.64,98.64,-0.06,-0.06%,0,0
11/05/2021,98.7,98.7,98.7,98.7,0,0.00%,0,0
11/04/2021,98.7,98.7,98.7,98.7,0.04,+0.04%,0,0
11/03/2021,98.66,98.66,98.66,98.66,-0.04,-0.04%,0,0
11/02/2021,98.7,98.7,98.7,98.7,0.035,+0.04%,0,0
11/01/2021,98.665,98.665,98.665,98.665,-0.02,-0.02%,0,0
10/29/2021,98.685,98.685,98.685,98.685,-0.015,-0.02%,0,0
10/28/2021,98.7,98.7,98.7,98.7,-0.105,-0.11%,0,0
10/27/2021,98.805,98.805,98.805,98.805,-0.01,-0.01%,0,0
10/26/2021,98.815,98.815,98.815,98.815,-0.005,-0.01%,0,0
10/25/2021,98.82,98.82,98.82,98.82,0.08,+0.08%,0,0
10/22/2021,98.74,98.74,98.74,98.74,-0.09,-0.09%,0,0
10/21/2021,98.83,98.83,98.83,98.83,-0.09,-0.09%,0,0
10/20/2021,98.92,98.92,98.92,98.92,0.01,+0.01%,0,0
10/19/2021,98.91,98.91,98.91,98.91,0.03,+0.03%,0,0
10/18/2021,98.88,98.88,98.88,98.88,-0.07,-0.07%,0,0
10/15/2021,98.95,98.95,98.95,98.95,-0.06,-0.06%,0,0
10/14/2021,99.01,99.01,99.01,99.01,0.02,+0.02%,0,0
10/13/2021,98.99,98.99,98.99,98.99,0,0.00%,0,0
10/12/2021,98.99,98.99,98.99,98.99,0,0.00%,0,0
10/11/2021,98.99,98.99,98.99,98.99,-0.04,-0.04%,0,0
10/08/2021,99.03,99.03,99.03,99.03,-0.03,-0.03%,1,1
10/07/2021,99.06,99.06,99.06,99.06,-0.03,-0.03%,0,0
10/06/2021,99.09,99.09,99.09,99.09,-0.03,-0.03%,0,0
10/05/2021,99.12,99.12,99.12,99.12,-0.015,-0.02%,0,0
10/04/2021,99.135,99.135,99.135,99.135,-0.005,-0.01%,0,0
10/01/2021,99.14,99.14,99.14,99.14,0.055,+0.06%,1,1
09/30/2021,99.085,99.085,99.085,99.085,0.01,+0.01%,0,0
09/29/2021,99.075,99.075,99.075,99.075,0.015,+0.02%,0,0
09/28/2021,99.06,99.06,99.06,99.06,-0.005,-0.01%,0,0
09/27/2021,99.065,99.065,99.065,99.065,-0.005,-0.01%,0,0
09/24/2021,99.1,99.1,99.07,99.07,-0.03,-0.03%,1,1
09/23/2021,99.1,99.1,99.1,99.1,-0.055,-0.06%,0,1
09/22/2021,99.155,99.155,99.155,99.155,-0.035,-0.04%,0,1
09/21/2021,99.19,99.19,99.19,99.19,0.005,+0.01%,0,1
09/20/2021,99.185,99.185,99.185,99.185,0.01,+0.01%,0,1
09/17/2021,99.175,99.175,99.175,99.175,-0.01,-0.01%,0,1
09/16/2021,99.185,99.185,99.185,99.185,-0.025,-0.03%,0,1
09/15/2021,99.21,99.21,99.21,99.21,-0.01,-0.01%,0,1
09/14/2021,99.22,99.22,99.22,99.22,0.01,+0.01%,0,1
09/13/2021,99.21,99.21,99.21,99.21,0.005,+0.01%,0,1
09/10/2021,99.205,99.205,99.205,99.205,-0.015,-0.02%,0,1
09/09/2021,99.22,99.22,99.22,99.22,0,0.00%,0,1
09/08/2021,99.22,99.22,99.22,99.22,0.005,+0.01%,0,1
09/07/2021,99.215,99.215,99.215,99.215,-0.02,-0.02%,0,1
09/03/2021,99.235,99.235,99.235,99.235,0,0.00%,0,1
09/02/2021,99.235,99.235,99.235,99.235,0,0.00%,0,1
09/01/2021,99.235,99.235,99.235,99.235,0,0.00%,0,1
08/31/2021,99.235,99.235,99.235,99.235,0.005,+0.01%,0,1
08/30/2021,99.23,99.23,99.23,99.23,0.01,+0.01%,0,1
08/27/2021,99.22,99.22,99.22,99.22,0.025,+0.03%,0,1
08/26/2021,99.195,99.195,99.195,99.195,-0.005,-0.01%,0,1
08/25/2021,99.2,99.2,99.2,99.2,-0.005,-0.01%,0,1
08/24/2021,99.205,99.205,99.205,99.205,-0.005,-0.01%,0,1
08/23/2021,99.21,99.21,99.21,99.21,-0.005,-0.01%,0,1
08/20/2021,99.215,99.215,99.215,99.215,-0.005,-0.01%,0,1
08/19/2021,99.22,99.22,99.22,99.22,0.005,+0.01%,0,1
08/18/2021,99.215,99.215,99.215,99.215,0,0.00%,0,1
08/17/2021,99.215,99.215,99.215,99.215,-0.015,-0.02%,0,1
08/16/2021,99.23,99.23,99.23,99.23,0.035,+0.04%,0,1
08/13/2021,99.195,99.195,99.195,99.195,0.015,+0.02%,0,1
08/12/2021,99.18,99.18,99.18,99.18,-0.015,-0.02%,0,1
08/11/2021,99.195,99.195,99.195,99.195,0.025,+0.03%,0,1
08/10/2021,99.17,99.17,99.17,99.17,0.025,+0.03%,0,1
08/09/2021,99.145,99.145,99.145,99.145,-0.015,-0.02%,0,1
08/06/2021,99.16,99.16,99.16,99.16,-0.05,-0.05%,0,1
08/05/2021,99.21,99.21,99.21,99.21,-0.035,-0.04%,0,1
08/04/2021,99.245,99.245,99.245,99.245,-0.03,-0.03%,0,1
08/03/2021,99.275,99.275,99.275,99.275,0.015,+0.02%,0,1
08/02/2021,99.26,99.26,99.26,99.26,0.025,+0.03%,0,1
07/30/2021,99.235,99.235,99.235,99.235,0.02,+0.02%,0,1
07/29/2021,99.215,99.215,99.215,99.215,0.025,+0.03%,0,1
07/28/2021,99.19,99.19,99.19,99.19,-0.035,-0.04%,0,1
07/27/2021,99.225,99.225,99.225,99.225,0.02,+0.02%,0,1
07/26/2021,99.22,99.22,99.205,99.205,-0.005,-0.01%,1,1
07/23/2021,99.21,99.21,99.21,99.21,0,0.00%,0,0
07/22/2021,99.21,99.21,99.21,99.21,0.02,+0.02%,0,0
07/21/2021,99.19,99.19,99.19,99.19,-0.03,-0.03%,0,0
07/20/2021,99.22,99.22,99.22,99.22,0,0.00%,0,0
07/19/2021,99.22,99.22,99.22,99.22,0.055,+0.06%,0,0
07/16/2021,99.165,99.165,99.165,99.165,0,0.00%,0,0
07/15/2021,99.165,99.165,99.165,99.165,0.005,+0.01%,0,0
07/14/2021,99.16,99.16,99.16,99.16,0.04,+0.04%,0,0
07/13/2021,99.12,99.12,99.12,99.12,-0.1,-0.10%,0,0
07/12/2021,99.22,99.22,99.22,99.22,-0.015,-0.02%,0,0
07/09/2021,99.235,99.235,99.235,99.235,-0.03,-0.03%,0,0
07/08/2021,99.265,99.265,99.265,99.265,0.055,+0.06%,0,0
07/07/2021,99.21,99.21,99.21,99.21,0.02,+0.02%,0,0
07/06/2021,99.19,99.19,99.19,99.19,0.03,+0.03%,0,0
07/02/2021,99.16,99.16,99.16,99.16,0.04,+0.04%,0,0
07/01/2021,99.12,99.12,99.12,99.12,-0.01,-0.01%,0,0
06/30/2021,99.13,99.13,99.13,99.13,-0.005,-0.01%,0,0
06/29/2021,99.135,99.135,99.135,99.135,0,0.00%,0,0
06/28/2021,99.135,99.135,99.135,99.135,0.01,+0.01%,0,0
06/25/2021,99.125,99.125,99.125,99.125,-0.005,-0.01%,0,0
06/24/2021,99.13,99.13,99.13,99.13,-0.025,-0.03%,0,0
06/23/2021,99.155,99.155,99.155,99.155,-0.035,-0.04%,0,0
06/22/2021,99.19,99.19,99.19,99.19,0.01,+0.01%,0,0
06/21/2021,99.18,99.18,99.18,99.18,0.005,+0.01%,0,0
06/18/2021,99.175,99.175,99.175,99.175,-0.01,-0.01%,0,0
06/17/2021,99.185,99.185,99.185,99.185,-0.05,-0.05%,0,0
06/16/2021,99.235,99.235,99.235,99.235,-0.07,-0.07%,0,0
06/15/2021,99.305,99.305,99.305,99.305,-0.005,-0.01%,0,0
06/14/2021,99.31,99.31,99.31,99.31,-0.015,-0.02%,0,0
06/11/2021,99.325,99.325,99.325,99.325,-0.015,-0.02%,0,0
06/10/2021,99.34,99.34,99.34,99.34,0.015,+0.02%,0,0
06/09/2021,99.325,99.325,99.325,99.325,0.02,+0.02%,0,0
06/08/2021,99.305,99.305,99.305,99.305,0.01,+0.01%,0,0
06/07/2021,99.295,99.295,99.295,99.295,-0.005,-0.01%,0,0
06/04/2021,99.3,99.3,99.3,99.3,0.025,+0.03%,0,0
06/03/2021,99.275,99.275,99.275,99.275,-0.035,-0.04%,0,0
06/02/2021,99.31,99.31,99.31,99.31,-0.105,-0.11%,0,0
06/01/2021,99.415,99.415,99.415,99.415,-0.055,-0.06%,0,0
05/28/2021,99.47,99.47,99.47,99.47,0,0.00%,0,0
05/27/2021,99.47,99.47,99.47,99.47,-0.01,-0.01%,0,0
05/26/2021,99.48,99.48,99.48,99.48,-0.04,-0.04%,0,0
05/25/2021,99.52,99.52,99.52,99.52,0.005,+0.01%,0,0
05/24/2021,99.515,99.515,99.515,99.515,-0.005,-0.01%,0,0
05/21/2021,99.52,99.52,99.52,99.52,0.005,+0.01%,0,0
05/20/2021,99.515,99.515,99.515,99.515,0.01,+0.01%,0,0
05/19/2021,99.505,99.505,99.505,99.505,-0.015,-0.02%,0,0
05/18/2021,99.52,99.52,99.52,99.52,0,0.00%,0,0
05/17/2021,99.52,99.52,99.52,99.52,0,0.00%,0,0
05/14/2021,99.52,99.52,99.52,99.52,0,0.00%,0,0
05/13/2021,99.52,99.52,99.52,99.52,0.01,+0.01%,0,0
05/12/2021,99.51,99.51,99.51,99.51,-0.035,-0.04%,0,0
05/11/2021,99.545,99.545,99.545,99.545,-0.015,-0.02%,0,0
05/10/2021,99.56,99.56,99.56,99.56,0,0.00%,0,0
05/07/2021,99.56,99.56,99.56,99.56,0.04,+0.04%,0,0
05/06/2021,99.52,99.52,99.52,99.52,0.015,+0.02%,0,0
05/05/2021,99.505,99.505,99.505,99.505,0,0.00%,0,0
05/04/2021,99.505,99.505,99.505,99.505,0,0.00%,0,0
05/03/2021,99.505,99.505,99.505,99.505,0.015,+0.02%,0,0
04/30/2021,99.49,99.49,99.49,99.49,0,0.00%,0,0
04/29/2021,99.49,99.49,99.49,99.49,0,0.00%,0,0
04/28/2021,99.49,99.49,99.49,99.49,0.01,+0.01%,0,0
04/27/2021,99.48,99.48,99.48,99.48,-0.01,-0.01%,0,0
04/26/2021,99.49,99.49,99.49,99.49,-0.05,-0.05%,0,0
04/23/2021,99.54,99.54,99.54,99.54,0,0.00%,0,0
04/22/2021,99.54,99.54,99.54,99.54,0,0.00%,0,0
04/21/2021,99.54,99.54,99.54,99.54,-0.03,-0.03%,0,0
04/20/2021,99.57,99.57,99.57,99.57,0.015,+0.02%,0,0
04/19/2021,99.555,99.555,99.555,99.555,0.005,+0.01%,0,0
04/16/2021,99.55,99.55,99.55,99.55,-0.015,-0.02%,0,0
04/15/2021,99.565,99.565,99.565,99.565,0.03,+0.03%,0,0
04/14/2021,99.535,99.535,99.535,99.535,-0.01,-0.01%,0,0
04/13/2021,99.545,99.545,99.545,99.545,0.015,+0.02%,0,0
04/12/2021,99.53,99.53,99.53,99.53,-0.01,-0.01%,0,0
04/09/2021,99.54,99.54,99.54,99.54,-0.005,-0.01%,0,0
04/08/2021,99.545,99.545,99.545,99.545,0.01,+0.01%,0,0
04/07/2021,99.535,99.535,99.535,99.535,0.045,+0.05%,0,0
04/06/2021,99.49,99.49,99.49,99.49,-0.01,-0.01%,0,0
04/05/2021,99.5,99.5,99.5,99.5,-0.09,-0.09%,0,0
04/01/2021,99.59,99.59,99.59,99.59,-0.01,-0.01%,0,0
03/31/2021,99.6,99.6,99.6,99.6,-0.02,-0.02%,0,0
03/30/2021,99.62,99.62,99.62,99.62,-0.03,-0.03%,0,0
03/29/2021,99.65,99.65,99.65,99.65,-0.01,-0.01%,0,0
03/26/2021,99.66,99.66,99.66,99.66,-0.01,-0.01%,0,0
03/25/2021,99.67,99.67,99.67,99.67,0.005,+0.01%,0,0
03/24/2021,99.665,99.665,99.665,99.665,0.005,+0.01%,0,0
03/23/2021,99.66,99.66,99.66,99.66,-0.015,-0.02%,0,0
03/22/2021,99.675,99.675,99.675,99.675,-0.005,-0.01%,0,0
03/19/2021,99.68,99.68,99.68,99.68,0,0.00%,0,0
03/18/2021,99.68,99.68,99.68,99.68,-0.02,-0.02%,0,0
03/17/2021,99.7,99.7,99.7,99.7,0.01,+0.01%,0,0
03/16/2021,99.69,99.69,99.69,99.69,0.005,+0.01%,0,0
03/15/2021,99.685,99.685,99.685,99.685,0,0.00%,0,0
