"Symbol: ZQQ20",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2017-08-31,98.42,98.42,98.42,98.42,0,,
2017-09-01,98.4,98.4,98.385,98.4,-0.01999999999999602,,
2017-09-05,98.485,98.49,98.485,98.485,0.08499999999999375,,
2017-09-06,98.44,98.44,98.44,98.44,-0.045000000000001705,,
2017-09-07,98.475,98.49,98.475,98.475,0.03499999999999659,,
2017-09-08,98.465,98.465,98.465,98.465,-0.009999999999990905,,
2017-09-11,98.41,98.41,98.41,98.41,-0.05500000000000682,,
2017-09-12,98.345,98.345,98.345,98.345,-0.06499999999999773,,
2017-09-13,98.32,98.32,98.32,98.32,-0.025000000000005684,,
2017-09-14,98.295,98.295,98.29,98.295,-0.024999999999991473,,
2017-09-15,98.275,98.275,98.275,98.275,-0.01999999999999602,,
2017-09-18,98.24,98.26,98.24,98.26,-0.015000000000000568,120,120
2017-09-19,98.255,98.275,98.245,98.255,-0.005000000000009663,,120
2017-09-20,98.2,98.27,98.19,98.2,-0.05499999999999261,,120
2017-09-21,98.18,98.21,98.175,98.18,-0.01999999999999602,,120
2017-09-22,98.195,98.21,98.195,98.195,0.014999999999986358,,120
2017-09-25,98.245,98.25,98.245,98.245,0.05000000000001137,,120
2017-09-26,98.225,98.225,98.215,98.225,-0.020000000000010232,,120
2017-09-27,98.175,98.175,98.16,98.175,-0.04999999999999716,,120
2017-09-28,98.185,98.185,98.155,98.185,0.010000000000005116,,120
2017-09-29,98.155,98.19,98.145,98.155,-0.030000000000001137,,120
2017-10-02,98.145,98.145,98.12,98.145,-0.010000000000005116,94,120
2017-10-03,98.16,98.16,98.13,98.16,0.015000000000000568,,120
2017-10-04,98.155,98.185,98.14,98.155,-0.0049999999999954525,,120
2017-10-05,98.135,98.135,98.13,98.135,-0.01999999999999602,,120
2017-10-06,98.105,98.105,98.075,98.105,-0.030000000000001137,,120
2017-10-09,98.1,98.1,98.1,98.1,-0.005000000000009663,,120
2017-10-10,98.14,98.14,98.14,98.14,0.04000000000000625,,120
2017-10-11,98.14,98.15,98.135,98.14,0,,120
2017-10-12,98.14,98.155,98.135,98.14,0,,120
2017-10-13,98.18,98.185,98.13,98.18,0.04000000000000625,,120
2017-10-16,98.11,98.11,98.11,98.11,-0.07000000000000739,,120
2017-10-17,98.1,98.1,98.085,98.1,-0.010000000000005116,,120
2017-10-18,98.06,98.06,98.055,98.06,-0.03999999999999204,,120
2017-10-19,98.1,98.105,98.07,98.07,0.009999999999990905,45,120
2017-10-20,98.035,98.035,98.035,98.035,-0.03499999999999659,,120
2017-10-23,98.045,98.05,98.045,98.045,0.010000000000005116,,120
2017-10-24,98.03,98.03,98.015,98.03,-0.015000000000000568,,120
2017-10-25,97.995,97.995,97.97,97.995,-0.03499999999999659,,120
2017-10-26,97.98,98.005,97.975,97.98,-0.015000000000000568,,120
2017-10-27,97.985,97.985,97.985,97.985,0.0049999999999954525,,120
2017-10-30,98.065,98.065,98.065,98.065,0.0799999999999983,2,119
2017-10-31,98.06,98.06,98.06,98.06,-0.0049999999999954525,,119
2017-11-01,98.05,98.075,98.04,98.05,-0.010000000000005116,,119
2017-11-02,98.075,98.085,98.075,98.075,0.025000000000005684,,119
2017-11-03,98.07,98.095,98.055,98.07,-0.005000000000009663,,119
2017-11-06,98.095,98.095,98.095,98.095,0.025000000000005684,,119
2017-11-07,98.095,98.095,98.09,98.095,0,,119
2017-11-08,98.1,98.11,98.1,98.1,0.0049999999999954525,,119
2017-11-09,98.1,98.1,98.08,98.1,0,,119
2017-11-10,98.05,98.05,98.05,98.05,-0.04999999999999716,,119
2017-11-13,98.03,98.03,98.03,98.03,-0.01999999999999602,,119
2017-11-14,98.04,98.045,98.02,98.04,0.010000000000005116,,119
2017-11-15,98.07,98.08,98.07,98.07,0.029999999999986926,12,118
2017-11-16,98.025,98.04,98.025,98.035,-0.03499999999999659,1,118
2017-11-17,98.045,98.055,98.045,98.045,0.010000000000005116,,118
2017-11-20,98.02,98.055,98.015,98.02,-0.025000000000005684,,118
2017-11-21,97.995,98,97.995,97.995,-0.024999999999991473,8,110
2017-11-22,98.06,98.06,98.06,98.06,0.06499999999999773,,110
2017-11-24,98.045,98.045,98.045,98.045,-0.015000000000000568,,110
2017-11-27,98.06,98.06,98.04,98.06,0.015000000000000568,,110
2017-11-28,98.045,98.07,98.045,98.045,-0.015000000000000568,,110
2017-11-29,98.02,98.02,98,98.02,-0.025000000000005684,,110
2017-11-30,97.965,97.965,97.965,97.965,-0.05499999999999261,,110
2017-12-01,97.985,97.985,97.985,97.985,0.01999999999999602,,110
2017-12-04,97.95,97.95,97.95,97.95,-0.03499999999999659,,110
2017-12-05,97.955,97.96,97.94,97.955,0.0049999999999954525,,110
2017-12-06,97.995,98,97.995,97.995,0.04000000000000625,,110
2017-12-07,97.97,98,97.97,97.97,-0.025000000000005684,,110
2017-12-08,97.98,97.99,97.965,97.98,0.010000000000005116,,110
2017-12-11,97.96,97.96,97.96,97.96,-0.020000000000010232,,110
2017-12-12,97.945,97.945,97.93,97.945,-0.015000000000000568,,110
2017-12-13,98.005,98.01,97.925,98.005,0.060000000000002274,,110
2017-12-14,97.99,97.99,97.965,97.99,-0.015000000000000568,,110
2017-12-15,97.975,97.975,97.96,97.975,-0.015000000000000568,,110
2017-12-18,97.96,97.96,97.96,97.96,-0.015000000000000568,,110
2017-12-19,97.92,97.92,97.91,97.92,-0.03999999999999204,,110
2017-12-20,97.91,97.91,97.9,97.91,-0.010000000000005116,,110
2017-12-21,97.895,97.895,97.89,97.895,-0.015000000000000568,,110
2017-12-22,97.88,97.88,97.88,97.88,-0.015000000000000568,,110
2017-12-26,97.89,97.89,97.89,97.89,0.010000000000005116,,110
2017-12-27,97.92,97.92,97.92,97.92,0.030000000000001137,,110
2017-12-28,97.895,97.895,97.895,97.895,-0.025000000000005684,6,111
2017-12-29,97.915,97.915,97.915,97.915,0.020000000000010232,,111
2018-01-02,97.88,97.88,97.88,97.88,-0.0350000000000108,25,113
2018-01-03,97.895,97.905,97.885,97.885,0.005000000000009663,43,138
2018-01-04,97.845,97.845,97.835,97.845,-0.04000000000000625,,138
2018-01-05,97.835,97.865,97.835,97.835,-0.010000000000005116,,138
2018-01-08,97.84,97.84,97.84,97.84,0.005000000000009663,,138
2018-01-09,97.81,97.81,97.81,97.81,-0.030000000000001137,,138
2018-01-10,97.81,97.81,97.78,97.81,0,,138
